zero of S position (m) defined 1334,4m before the entrance of the first dipole;Stabilised Pressure profils Dose = 1A*h (7BA section);;;;;;;;;;;;;;;
Current ?;1mA;;;;10mA;;;;100mA;;;;500mA;;;
4,85;7,17E-12;5,36E-14;2,73E-14;7,26E-12;3,42E-11;3,54E-13;7,15E-14;3,46E-11;3,04E-10;3,36E-12;5,13E-13;3,08E-10;1,51E-09;1,67E-11;2,48E-12;1,52E-09
4,86;7,10E-12;5,45E-14;2,79E-14;7,18E-12;3,27E-11;3,62E-13;7,07E-14;3,31E-11;2,89E-10;3,44E-12;4,99E-13;2,93E-10;1,43E-09;1,71E-11;2,40E-12;1,45E-09
4,87;6,99E-12;4,71E-14;2,60E-14;7,06E-12;3,17E-11;3,22E-13;6,34E-14;3,21E-11;2,79E-10;3,07E-12;4,38E-13;2,82E-10;1,38E-09;1,53E-11;2,10E-12;1,39E-09
4,88;7,00E-12;4,41E-14;2,49E-14;7,07E-12;3,05E-11;2,95E-13;6,05E-14;3,08E-11;2,65E-10;2,81E-12;4,16E-13;2,68E-10;1,31E-09;1,40E-11;2,00E-12;1,32E-09
4,89;7,10E-12;4,18E-14;2,76E-14;7,16E-12;2,93E-11;2,54E-13;5,43E-14;2,97E-11;2,52E-10;2,38E-12;3,21E-13;2,55E-10;1,24E-09;1,18E-11;1,51E-12;1,25E-09
4,90;6,94E-12;3,50E-14;1,87E-14;6,99E-12;2,72E-11;1,89E-13;3,77E-14;2,74E-11;2,29E-10;1,73E-12;2,28E-13;2,31E-10;1,13E-09;8,59E-12;1,07E-12;1,14E-09
4,91;6,76E-12;2,74E-14;1,86E-14;6,81E-12;2,41E-11;1,19E-13;2,84E-14;2,42E-11;1,97E-10;1,03E-12;1,26E-13;1,99E-10;9,68E-10;5,10E-12;5,60E-13;9,74E-10
4,92;6,75E-12;2,08E-14;2,65E-14;6,80E-12;2,39E-11;7,89E-14;3,28E-14;2,40E-11;1,96E-10;6,60E-13;9,63E-14;1,96E-10;9,58E-10;3,24E-12;3,78E-13;9,62E-10
4,93;6,49E-12;1,87E-14;2,29E-14;6,53E-12;2,28E-11;5,29E-14;2,70E-14;2,29E-11;1,86E-10;3,96E-13;6,71E-14;1,87E-10;9,12E-10;1,92E-12;2,46E-13;9,14E-10
4,94;6,28E-12;1,91E-14;2,15E-14;6,32E-12;2,27E-11;5,89E-14;2,69E-14;2,28E-11;1,87E-10;4,57E-13;8,13E-14;1,87E-10;9,17E-10;2,23E-12;3,23E-13;9,19E-10
4,95;6,21E-12;2,03E-14;1,49E-14;6,25E-12;2,18E-11;5,53E-14;1,93E-14;2,19E-11;1,78E-10;4,05E-13;6,39E-14;1,79E-10;8,73E-10;1,96E-12;2,62E-13;8,75E-10
4,96;6,37E-12;2,05E-14;2,32E-14;6,41E-12;2,31E-11;5,48E-14;2,72E-14;2,32E-11;1,91E-10;3,98E-13;6,80E-14;1,91E-10;9,36E-10;1,92E-12;2,49E-13;9,38E-10
4,97;6,43E-12;2,18E-14;1,92E-14;6,47E-12;2,28E-11;6,31E-14;2,55E-14;2,29E-11;1,87E-10;4,76E-13;8,90E-14;1,87E-10;9,14E-10;2,31E-12;3,71E-13;9,17E-10
4,98;6,52E-12;2,42E-14;2,24E-14;6,56E-12;2,36E-11;8,08E-14;2,95E-14;2,37E-11;1,95E-10;6,48E-13;1,01E-13;1,95E-10;9,55E-10;3,17E-12;4,17E-13;9,58E-10
4,99;6,29E-12;2,35E-14;2,14E-14;6,34E-12;2,26E-11;1,01E-13;3,31E-14;2,27E-11;1,86E-10;8,78E-13;1,50E-13;1,87E-10;9,11E-10;4,33E-12;6,71E-13;9,16E-10
5,00;6,75E-12;2,74E-14;1,91E-14;6,80E-12;2,40E-11;1,42E-13;3,68E-14;2,42E-11;1,97E-10;1,29E-12;2,15E-13;1,98E-10;9,63E-10;6,38E-12;1,00E-12;9,71E-10
5,01;6,57E-12;4,24E-14;2,23E-14;6,64E-12;2,38E-11;2,53E-13;4,72E-14;2,41E-11;1,96E-10;2,36E-12;2,96E-13;1,99E-10;9,61E-10;1,17E-11;1,40E-12;9,75E-10
5,02;6,83E-12;5,24E-14;2,58E-14;6,91E-12;2,57E-11;3,75E-13;7,07E-14;2,61E-11;2,14E-10;3,60E-12;5,20E-13;2,18E-10;1,05E-09;1,79E-11;2,52E-12;1,07E-09
5,03;6,71E-12;4,25E-14;2,36E-14;6,78E-12;2,55E-11;2,77E-13;6,10E-14;2,58E-11;2,13E-10;2,62E-12;4,35E-13;2,16E-10;1,05E-09;1,30E-11;2,10E-12;1,06E-09
5,04;6,82E-12;3,46E-14;2,25E-14;6,88E-12;2,44E-11;1,99E-13;5,01E-14;2,46E-11;2,00E-10;1,85E-12;3,26E-13;2,02E-10;9,80E-10;9,16E-12;1,55E-12;9,91E-10
5,05;6,51E-12;2,96E-14;2,62E-14;6,57E-12;2,39E-11;1,45E-13;4,60E-14;2,41E-11;1,98E-10;1,30E-12;2,44E-13;1,99E-10;9,70E-10;6,42E-12;1,12E-12;9,77E-10
5,06;6,63E-12;3,22E-14;2,16E-14;6,68E-12;2,37E-11;1,41E-13;3,78E-14;2,39E-11;1,95E-10;1,23E-12;2,00E-13;1,96E-10;9,54E-10;6,06E-12;9,19E-13;9,61E-10
5,07;6,69E-12;3,01E-14;1,79E-14;6,73E-12;2,41E-11;1,26E-13;3,13E-14;2,43E-11;1,98E-10;1,09E-12;1,66E-13;2,00E-10;9,73E-10;5,36E-12;7,63E-13;9,80E-10
5,08;6,60E-12;2,06E-14;1,90E-14;6,64E-12;2,23E-11;9,58E-14;3,14E-14;2,24E-11;1,79E-10;8,47E-13;1,55E-13;1,80E-10;8,75E-10;4,19E-12;7,03E-13;8,80E-10
5,09;6,55E-12;2,25E-14;2,31E-14;6,59E-12;2,29E-11;1,03E-13;3,40E-14;2,30E-11;1,86E-10;9,13E-13;1,43E-13;1,87E-10;9,12E-10;4,51E-12;6,29E-13;9,17E-10
5,10;6,66E-12;2,14E-14;2,53E-14;6,70E-12;2,33E-11;9,08E-14;3,64E-14;2,34E-11;1,90E-10;7,85E-13;1,47E-13;1,91E-10;9,29E-10;3,87E-12;6,41E-13;9,34E-10
5,11;6,79E-12;2,76E-14;2,36E-14;6,85E-12;2,35E-11;9,07E-14;3,39E-14;2,36E-11;1,91E-10;7,21E-13;1,37E-13;1,91E-10;9,33E-10;3,52E-12;5,93E-13;9,37E-10
5,12;6,64E-12;2,56E-14;2,20E-14;6,69E-12;2,35E-11;8,98E-14;3,26E-14;2,36E-11;1,92E-10;7,31E-13;1,38E-13;1,93E-10;9,42E-10;3,58E-12;6,08E-13;9,46E-10
5,13;6,96E-12;2,50E-14;2,44E-14;7,01E-12;2,44E-11;8,61E-14;3,30E-14;2,45E-11;1,99E-10;6,98E-13;1,20E-13;2,00E-10;9,75E-10;3,42E-12;5,04E-13;9,79E-10
5,14;6,67E-12;2,57E-14;2,09E-14;6,71E-12;2,40E-11;9,20E-14;3,00E-14;2,41E-11;1,97E-10;7,55E-13;1,21E-13;1,98E-10;9,66E-10;3,70E-12;5,24E-13;9,70E-10
5,15;6,65E-12;2,16E-14;2,31E-14;6,69E-12;2,33E-11;8,95E-14;3,27E-14;2,34E-11;1,90E-10;7,69E-13;1,29E-13;1,90E-10;9,29E-10;3,79E-12;5,59E-13;9,33E-10
5,16;6,43E-12;2,53E-14;2,24E-14;6,48E-12;2,45E-11;8,87E-14;3,03E-14;2,47E-11;2,06E-10;7,23E-13;1,09E-13;2,06E-10;1,01E-09;3,54E-12;4,60E-13;1,01E-09
5,17;6,60E-12;2,16E-14;2,38E-14;6,65E-12;2,59E-11;8,54E-14;3,19E-14;2,60E-11;2,18E-10;7,24E-13;1,13E-13;2,19E-10;1,07E-09;3,56E-12;4,74E-13;1,08E-09
5,18;6,82E-12;2,20E-14;3,02E-14;6,87E-12;2,73E-11;8,07E-14;3,76E-14;2,74E-11;2,32E-10;6,68E-13;1,11E-13;2,33E-10;1,14E-09;3,28E-12;4,36E-13;1,15E-09
5,19;6,67E-12;2,46E-14;3,39E-14;6,73E-12;2,75E-11;7,62E-14;4,06E-14;2,77E-11;2,36E-10;5,93E-13;1,08E-13;2,37E-10;1,16E-09;2,89E-12;4,06E-13;1,17E-09
5,20;6,86E-12;2,51E-14;3,06E-14;6,92E-12;2,86E-11;7,16E-14;3,66E-14;2,87E-11;2,46E-10;5,37E-13;9,64E-14;2,47E-10;1,21E-09;2,61E-12;3,62E-13;1,22E-09
5,21;7,11E-12;1,96E-14;2,15E-14;7,15E-12;2,92E-11;4,45E-14;2,47E-14;2,93E-11;2,50E-10;2,94E-13;5,72E-14;2,50E-10;1,23E-09;1,40E-12;2,02E-13;1,23E-09
5,22;7,27E-12;1,86E-14;2,47E-14;7,32E-12;3,00E-11;3,02E-14;2,64E-14;3,00E-11;2,57E-10;1,46E-13;4,31E-14;2,57E-10;1,27E-09;6,58E-13;1,17E-13;1,27E-09
5,23;7,32E-12;1,72E-14;2,59E-14;7,36E-12;3,12E-11;2,82E-14;2,72E-14;3,13E-11;2,70E-10;1,38E-13;3,99E-14;2,70E-10;1,33E-09;6,27E-13;9,63E-14;1,33E-09
5,24;7,48E-12;1,85E-14;2,21E-14;7,52E-12;3,17E-11;2,67E-14;2,26E-14;3,17E-11;2,73E-10;1,08E-13;2,77E-14;2,74E-10;1,35E-09;4,70E-13;5,06E-14;1,35E-09
5,25;7,33E-12;1,60E-14;2,00E-14;7,37E-12;3,26E-11;2,20E-14;2,06E-14;3,27E-11;2,86E-10;8,20E-14;2,65E-14;2,86E-10;1,41E-09;3,49E-13;5,26E-14;1,41E-09
5,26;7,48E-12;1,67E-14;2,69E-14;7,52E-12;3,33E-11;2,25E-14;2,74E-14;3,34E-11;2,92E-10;7,99E-14;3,19E-14;2,92E-10;1,44E-09;3,35E-13;5,23E-14;1,44E-09
5,27;7,57E-12;1,87E-14;2,36E-14;7,62E-12;3,49E-11;2,09E-14;2,43E-14;3,50E-11;3,08E-10;4,30E-14;3,14E-14;3,08E-10;1,52E-09;1,41E-13;6,30E-14;1,52E-09
5,28;7,65E-12;1,74E-14;2,04E-14;7,69E-12;3,70E-11;2,17E-14;2,09E-14;3,71E-11;3,31E-10;6,41E-14;2,63E-14;3,31E-10;1,64E-09;2,52E-13;5,03E-14;1,64E-09
5,29;7,88E-12;1,38E-14;2,30E-14;7,92E-12;3,82E-11;1,95E-14;2,38E-14;3,83E-11;3,42E-10;7,65E-14;3,18E-14;3,42E-10;1,69E-09;3,30E-13;6,75E-14;1,69E-09
5,30;8,04E-12;1,72E-14;1,93E-14;8,08E-12;4,01E-11;2,52E-14;2,00E-14;4,01E-11;3,61E-10;1,05E-13;2,80E-14;3,61E-10;1,79E-09;4,61E-13;6,32E-14;1,79E-09
5,31;8,37E-12;1,64E-14;2,02E-14;8,41E-12;4,23E-11;2,18E-14;2,09E-14;4,23E-11;3,82E-10;7,64E-14;2,76E-14;3,82E-10;1,89E-09;3,19E-13;5,71E-14;1,89E-09
5,32;8,72E-12;1,62E-14;1,81E-14;8,76E-12;4,66E-11;2,18E-14;1,87E-14;4,66E-11;4,25E-10;7,82E-14;2,51E-14;4,25E-10;2,11E-09;3,29E-13;5,33E-14;2,11E-09
5,33;9,14E-12;2,23E-14;1,96E-14;9,18E-12;4,86E-11;2,84E-14;2,09E-14;4,86E-11;4,43E-10;8,95E-14;3,38E-14;4,43E-10;2,20E-09;3,61E-13;9,10E-14;2,20E-09
5,34;9,40E-12;2,19E-14;2,27E-14;9,44E-12;5,16E-11;3,32E-14;2,38E-14;5,16E-11;4,73E-10;1,46E-13;3,44E-14;4,73E-10;2,35E-09;6,47E-13;8,15E-14;2,35E-09
5,35;9,83E-12;1,61E-14;1,98E-14;9,86E-12;5,57E-11;3,05E-14;2,17E-14;5,57E-11;5,14E-10;1,75E-13;4,06E-14;5,14E-10;2,55E-09;8,19E-13;1,25E-13;2,55E-09
5,36;1,02E-11;1,98E-14;2,28E-14;1,03E-11;6,09E-11;3,03E-14;2,49E-14;6,09E-11;5,67E-10;1,35E-13;4,63E-14;5,67E-10;2,82E-09;6,00E-13;1,41E-13;2,82E-09
5,37;1,06E-11;1,95E-14;1,82E-14;1,07E-11;6,31E-11;4,13E-14;2,12E-14;6,31E-11;5,88E-10;2,59E-13;5,17E-14;5,88E-10;2,92E-09;1,23E-12;1,87E-13;2,92E-09
5,38;1,11E-11;2,19E-14;2,11E-14;1,11E-11;6,86E-11;5,74E-14;2,49E-14;6,86E-11;6,43E-10;4,12E-13;6,30E-14;6,44E-10;3,20E-09;1,99E-12;2,33E-13;3,20E-09
5,39;1,16E-11;2,08E-14;2,20E-14;1,17E-11;7,34E-11;6,47E-14;2,80E-14;7,35E-11;6,91E-10;5,04E-13;8,75E-14;6,92E-10;3,44E-09;2,46E-12;3,52E-13;3,44E-09
5,40;1,19E-11;2,31E-14;2,29E-14;1,20E-11;7,76E-11;8,19E-14;3,18E-14;7,77E-11;7,34E-10;6,71E-13;1,21E-13;7,35E-10;3,65E-09;3,29E-12;5,16E-13;3,65E-09
5,41;1,22E-11;2,66E-14;2,05E-14;1,22E-11;8,19E-11;1,18E-13;3,37E-14;8,21E-11;7,79E-10;1,03E-12;1,66E-13;7,81E-10;3,88E-09;5,09E-12;7,52E-13;3,89E-09
5,42;1,32E-11;2,93E-14;2,29E-14;1,32E-11;9,00E-11;1,61E-13;3,81E-14;9,02E-11;8,58E-10;1,48E-12;1,90E-13;8,60E-10;4,27E-09;7,33E-12;8,64E-13;4,28E-09
5,43;1,41E-11;3,94E-14;2,23E-14;1,42E-11;9,82E-11;2,32E-13;4,73E-14;9,84E-11;9,38E-10;2,15E-12;2,98E-13;9,41E-10;4,67E-09;1,07E-11;1,41E-12;4,68E-09
5,44;1,48E-11;4,54E-14;2,68E-14;1,49E-11;1,05E-10;3,05E-13;6,38E-14;1,05E-10;1,00E-09;2,91E-12;4,34E-13;1,01E-09;5,00E-09;1,45E-11;2,08E-12;5,01E-09
5,45;1,56E-11;5,56E-14;2,86E-14;1,57E-11;1,13E-10;4,01E-13;8,02E-14;1,13E-10;1,08E-09;3,85E-12;5,96E-13;1,09E-09;5,40E-09;1,92E-11;2,89E-12;5,42E-09
5,46;1,62E-11;6,30E-14;2,85E-14;1,63E-11;1,21E-10;4,72E-13;8,61E-14;1,21E-10;1,16E-09;4,56E-12;6,62E-13;1,17E-09;5,80E-09;2,27E-11;3,22E-12;5,83E-09
5,47;1,73E-11;7,28E-14;2,55E-14;1,74E-11;1,29E-10;5,75E-13;8,94E-14;1,30E-10;1,25E-09;5,60E-12;7,29E-13;1,25E-09;6,21E-09;2,79E-11;3,57E-12;6,24E-09
5,48;1,80E-11;7,49E-14;2,54E-14;1,81E-11;1,36E-10;6,14E-13;9,26E-14;1,37E-10;1,32E-09;6,01E-12;7,64E-13;1,33E-09;6,59E-09;3,00E-11;3,75E-12;6,62E-09
5,49;1,91E-11;8,71E-14;2,71E-14;1,92E-11;1,46E-10;6,72E-13;1,03E-13;1,47E-10;1,42E-09;6,53E-12;8,67E-13;1,43E-09;7,07E-09;3,25E-11;4,26E-12;7,11E-09
5,50;1,99E-11;8,74E-14;3,15E-14;2,00E-11;1,56E-10;6,99E-13;1,11E-13;1,57E-10;1,52E-09;6,81E-12;9,04E-13;1,53E-09;7,58E-09;3,40E-11;4,43E-12;7,62E-09
5,51;2,07E-11;8,95E-14;3,21E-14;2,08E-11;1,67E-10;7,31E-13;1,21E-13;1,68E-10;1,63E-09;7,15E-12;1,01E-12;1,64E-09;8,14E-09;3,57E-11;4,98E-12;8,18E-09
5,52;2,20E-11;9,36E-14;3,08E-14;2,21E-11;1,77E-10;8,11E-13;1,23E-13;1,78E-10;1,73E-09;7,99E-12;1,04E-12;1,74E-09;8,62E-09;3,99E-11;5,12E-12;8,67E-09
5,53;2,32E-11;1,02E-13;3,08E-14;2,33E-11;1,88E-10;8,36E-13;1,31E-13;1,89E-10;1,84E-09;8,17E-12;1,14E-12;1,85E-09;9,17E-09;4,08E-11;5,61E-12;9,22E-09
5,54;2,44E-11;1,14E-13;3,84E-14;2,46E-11;2,02E-10;9,13E-13;1,41E-13;2,03E-10;1,97E-09;8,91E-12;1,16E-12;1,98E-09;9,84E-09;4,44E-11;5,72E-12;9,89E-09
5,55;2,57E-11;1,20E-13;3,23E-14;2,58E-11;2,13E-10;9,86E-13;1,45E-13;2,14E-10;2,09E-09;9,65E-12;1,27E-12;2,10E-09;1,04E-08;4,81E-11;6,26E-12;1,05E-08
5,56;2,73E-11;1,20E-13;4,00E-14;2,75E-11;2,29E-10;1,01E-12;1,56E-13;2,30E-10;2,24E-09;9,93E-12;1,31E-12;2,25E-09;1,12E-08;4,96E-11;6,46E-12;1,12E-08
5,57;2,84E-11;1,28E-13;3,96E-14;2,86E-11;2,43E-10;1,09E-12;1,75E-13;2,44E-10;2,39E-09;1,07E-11;1,53E-12;2,40E-09;1,19E-08;5,34E-11;7,56E-12;1,20E-08
5,58;2,91E-11;1,40E-13;3,96E-14;2,93E-11;2,50E-10;1,22E-12;1,85E-13;2,51E-10;2,46E-09;1,20E-11;1,64E-12;2,47E-09;1,23E-08;5,98E-11;8,09E-12;1,23E-08
5,59;3,16E-11;1,52E-13;4,48E-14;3,18E-11;2,70E-10;1,34E-12;2,04E-13;2,72E-10;2,65E-09;1,32E-11;1,80E-12;2,67E-09;1,33E-08;6,60E-11;8,89E-12;1,33E-08
5,60;3,34E-11;1,76E-13;4,31E-14;3,36E-11;2,91E-10;1,54E-12;2,30E-13;2,93E-10;2,87E-09;1,52E-11;2,10E-12;2,88E-09;1,43E-08;7,61E-11;1,04E-11;1,44E-08
5,61;3,54E-11;1,94E-13;5,37E-14;3,57E-11;3,12E-10;1,72E-12;2,72E-13;3,14E-10;3,08E-09;1,70E-11;2,46E-12;3,10E-09;1,54E-08;8,50E-11;1,22E-11;1,55E-08
5,62;3,70E-11;2,28E-13;5,37E-14;3,73E-11;3,29E-10;2,08E-12;2,98E-13;3,31E-10;3,24E-09;2,06E-11;2,75E-12;3,27E-09;1,62E-08;1,03E-10;1,36E-11;1,63E-08
5,63;3,92E-11;2,67E-13;6,22E-14;3,95E-11;3,52E-10;2,45E-12;3,66E-13;3,55E-10;3,48E-09;2,42E-11;3,41E-12;3,51E-09;1,74E-08;1,21E-10;1,69E-11;1,75E-08
5,64;4,19E-11;3,19E-13;6,99E-14;4,23E-11;3,78E-10;2,99E-12;4,36E-13;3,81E-10;3,74E-09;2,97E-11;4,09E-12;3,77E-09;1,87E-08;1,49E-10;2,03E-11;1,88E-08
5,65;4,37E-11;3,98E-13;8,90E-14;4,42E-11;3,98E-10;3,74E-12;5,58E-13;4,03E-10;3,94E-09;3,71E-11;5,24E-12;3,99E-09;1,97E-08;1,86E-10;2,61E-11;1,99E-08
5,66;4,73E-11;5,14E-13;1,01E-13;4,79E-11;4,31E-10;4,91E-12;6,93E-13;4,37E-10;4,27E-09;4,89E-11;6,62E-12;4,33E-09;2,13E-08;2,44E-10;3,30E-11;2,16E-08
5,67;4,97E-11;6,80E-13;1,33E-13;5,05E-11;4,58E-10;6,54E-12;9,42E-13;4,66E-10;4,54E-09;6,51E-11;9,04E-12;4,62E-09;2,27E-08;3,25E-10;4,50E-11;2,31E-08
5,68;5,35E-11;8,83E-13;1,70E-13;5,46E-11;4,93E-10;8,54E-12;1,22E-12;5,03E-10;4,89E-09;8,51E-11;1,18E-11;4,99E-09;2,44E-08;4,25E-10;5,86E-11;2,49E-08
5,69;5,67E-11;1,11E-12;1,94E-13;5,80E-11;5,27E-10;1,08E-11;1,51E-12;5,39E-10;5,22E-09;1,08E-10;1,47E-11;5,35E-09;2,61E-08;5,38E-10;7,31E-11;2,67E-08
5,70;5,93E-11;1,31E-12;2,19E-13;6,08E-11;5,54E-10;1,27E-11;1,76E-12;5,69E-10;5,50E-09;1,26E-10;1,71E-11;5,65E-09;2,75E-08;6,32E-10;8,55E-11;2,82E-08
5,71;6,24E-11;1,45E-12;2,46E-13;6,41E-11;5,85E-10;1,41E-11;1,96E-12;6,01E-10;5,81E-09;1,41E-10;1,91E-11;5,97E-09;2,90E-08;7,05E-10;9,54E-11;2,98E-08
5,72;6,47E-11;1,58E-12;2,67E-13;6,66E-11;6,05E-10;1,54E-11;2,14E-12;6,23E-10;6,01E-09;1,54E-10;2,08E-11;6,18E-09;3,00E-08;7,68E-10;1,04E-10;3,09E-08
5,73;6,69E-11;1,69E-12;2,86E-13;6,89E-11;6,29E-10;1,65E-11;2,31E-12;6,48E-10;6,25E-09;1,64E-10;2,25E-11;6,44E-09;3,12E-08;8,21E-10;1,12E-10;3,22E-08
5,74;6,86E-11;1,80E-12;2,97E-13;7,07E-11;6,45E-10;1,75E-11;2,42E-12;6,65E-10;6,41E-09;1,75E-10;2,36E-11;6,61E-09;3,20E-08;8,74E-10;1,18E-10;3,30E-08
5,75;7,14E-11;1,89E-12;3,15E-13;7,36E-11;6,72E-10;1,84E-11;2,54E-12;6,93E-10;6,68E-09;1,83E-10;2,48E-11;6,89E-09;3,34E-08;9,15E-10;1,24E-10;3,44E-08
5,76;7,20E-11;1,94E-12;3,26E-13;7,43E-11;6,81E-10;1,89E-11;2,66E-12;7,02E-10;6,77E-09;1,89E-10;2,60E-11;6,98E-09;3,38E-08;9,44E-10;1,30E-10;3,49E-08
5,77;7,33E-11;1,99E-12;3,27E-13;7,56E-11;6,92E-10;1,94E-11;2,70E-12;7,14E-10;6,88E-09;1,94E-10;2,64E-11;7,10E-09;3,44E-08;9,69E-10;1,32E-10;3,55E-08
5,78;7,44E-11;2,00E-12;3,29E-13;7,67E-11;7,02E-10;1,95E-11;2,73E-12;7,24E-10;6,98E-09;1,95E-10;2,68E-11;7,20E-09;3,49E-08;9,72E-10;1,34E-10;3,60E-08
5,79;7,45E-11;2,00E-12;3,36E-13;7,68E-11;7,05E-10;1,94E-11;2,72E-12;7,28E-10;7,02E-09;1,94E-10;2,65E-11;7,24E-09;3,51E-08;9,69E-10;1,32E-10;3,62E-08
5,80;7,56E-11;1,97E-12;3,25E-13;7,79E-11;7,15E-10;1,93E-11;2,67E-12;7,37E-10;7,11E-09;1,92E-10;2,61E-11;7,32E-09;3,55E-08;9,61E-10;1,30E-10;3,66E-08
5,81;7,55E-11;1,94E-12;3,11E-13;7,78E-11;7,16E-10;1,89E-11;2,61E-12;7,38E-10;7,12E-09;1,89E-10;2,56E-11;7,34E-09;3,56E-08;9,44E-10;1,28E-10;3,67E-08
5,82;7,64E-11;1,88E-12;3,11E-13;7,86E-11;7,21E-10;1,83E-11;2,56E-12;7,42E-10;7,17E-09;1,83E-10;2,51E-11;7,38E-09;3,58E-08;9,13E-10;1,25E-10;3,69E-08
5,83;7,63E-11;1,81E-12;3,04E-13;7,84E-11;7,20E-10;1,77E-11;2,47E-12;7,40E-10;7,16E-09;1,76E-10;2,41E-11;7,36E-09;3,58E-08;8,80E-10;1,20E-10;3,68E-08
5,84;7,56E-11;1,75E-12;2,92E-13;7,76E-11;7,14E-10;1,71E-11;2,36E-12;7,33E-10;7,10E-09;1,70E-10;2,31E-11;7,29E-09;3,55E-08;8,51E-10;1,15E-10;3,64E-08
5,85;7,50E-11;1,64E-12;2,76E-13;7,69E-11;7,07E-10;1,60E-11;2,26E-12;7,25E-10;7,03E-09;1,59E-10;2,21E-11;7,21E-09;3,51E-08;7,97E-10;1,10E-10;3,60E-08
5,86;7,48E-11;1,55E-12;2,65E-13;7,66E-11;7,07E-10;1,51E-11;2,14E-12;7,25E-10;7,03E-09;1,50E-10;2,09E-11;7,21E-09;3,52E-08;7,52E-10;1,04E-10;3,60E-08
5,87;7,35E-11;1,44E-12;2,41E-13;7,52E-11;6,95E-10;1,40E-11;1,95E-12;7,11E-10;6,91E-09;1,40E-10;1,90E-11;7,07E-09;3,45E-08;6,98E-10;9,49E-11;3,53E-08
5,88;7,31E-11;1,34E-12;2,22E-13;7,46E-11;6,90E-10;1,30E-11;1,81E-12;7,05E-10;6,86E-09;1,30E-10;1,77E-11;7,01E-09;3,43E-08;6,50E-10;8,83E-11;3,50E-08
5,89;7,21E-11;1,26E-12;2,15E-13;7,35E-11;6,81E-10;1,23E-11;1,69E-12;6,95E-10;6,77E-09;1,22E-10;1,64E-11;6,91E-09;3,39E-08;6,11E-10;8,17E-11;3,45E-08
5,90;7,18E-11;1,20E-12;2,01E-13;7,32E-11;6,79E-10;1,16E-11;1,57E-12;6,92E-10;6,75E-09;1,16E-10;1,53E-11;6,88E-09;3,37E-08;5,79E-10;7,63E-11;3,44E-08
5,91;7,08E-11;1,14E-12;1,88E-13;7,21E-11;6,69E-10;1,10E-11;1,51E-12;6,82E-10;6,65E-09;1,10E-10;1,47E-11;6,78E-09;3,33E-08;5,48E-10;7,32E-11;3,39E-08
5,92;7,05E-11;1,07E-12;1,95E-13;7,18E-11;6,63E-10;1,03E-11;1,45E-12;6,75E-10;6,59E-09;1,03E-10;1,40E-11;6,70E-09;3,29E-08;5,14E-10;6,98E-11;3,35E-08
5,93;7,04E-11;1,04E-12;1,86E-13;7,16E-11;6,61E-10;9,97E-12;1,39E-12;6,73E-10;6,57E-09;9,94E-11;1,35E-11;6,68E-09;3,28E-08;4,97E-10;6,71E-11;3,34E-08
5,94;6,94E-11;9,89E-13;1,72E-13;7,06E-11;6,53E-10;9,54E-12;1,32E-12;6,64E-10;6,49E-09;9,51E-11;1,29E-11;6,60E-09;3,24E-08;4,75E-10;6,41E-11;3,30E-08
5,95;6,86E-11;9,69E-13;1,72E-13;6,98E-11;6,47E-10;9,33E-12;1,30E-12;6,58E-10;6,43E-09;9,30E-11;1,25E-11;6,54E-09;3,22E-08;4,65E-10;6,25E-11;3,27E-08
5,96;6,83E-11;9,46E-13;1,72E-13;6,94E-11;6,41E-10;9,07E-12;1,26E-12;6,52E-10;6,37E-09;9,03E-11;1,22E-11;6,47E-09;3,18E-08;4,51E-10;6,06E-11;3,24E-08
5,97;6,80E-11;9,03E-13;1,67E-13;6,91E-11;6,40E-10;8,71E-12;1,24E-12;6,50E-10;6,36E-09;8,68E-11;1,19E-11;6,46E-09;3,18E-08;4,34E-10;5,95E-11;3,23E-08
5,98;6,78E-11;9,10E-13;1,61E-13;6,88E-11;6,36E-10;8,73E-12;1,24E-12;6,46E-10;6,32E-09;8,70E-11;1,20E-11;6,42E-09;3,16E-08;4,35E-10;5,97E-11;3,21E-08
5,99;6,79E-11;8,88E-13;1,63E-13;6,89E-11;6,37E-10;8,56E-12;1,22E-12;6,47E-10;6,33E-09;8,53E-11;1,18E-11;6,43E-09;3,17E-08;4,26E-10;5,86E-11;3,21E-08
6,00;6,74E-11;8,86E-13;1,68E-13;6,84E-11;6,34E-10;8,53E-12;1,22E-12;6,44E-10;6,30E-09;8,50E-11;1,17E-11;6,40E-09;3,15E-08;4,25E-10;5,84E-11;3,20E-08
6,01;6,74E-11;8,69E-13;1,63E-13;6,84E-11;6,33E-10;8,39E-12;1,21E-12;6,43E-10;6,29E-09;8,36E-11;1,16E-11;6,39E-09;3,14E-08;4,18E-10;5,80E-11;3,19E-08
6,02;6,70E-11;8,81E-13;1,66E-13;6,81E-11;6,30E-10;8,52E-12;1,24E-12;6,40E-10;6,26E-09;8,49E-11;1,20E-11;6,36E-09;3,13E-08;4,24E-10;5,97E-11;3,18E-08
6,03;6,70E-11;8,89E-13;1,58E-13;6,81E-11;6,33E-10;8,53E-12;1,21E-12;6,43E-10;6,29E-09;8,50E-11;1,17E-11;6,39E-09;3,14E-08;4,25E-10;5,85E-11;3,19E-08
