zero of S position (m) defined 1334,4m before the entrance of the first dipole;Stabilised Pressure profils Dose = 10A*h (7BA section);;;;;;;;;;;;;;;
Current ?;1mA;;;;10mA;;;;100mA;;;;500mA;;;
1,18;4,35E-12;1,76E-14;2,14E-14;4,39E-12;4,38E-12;1,76E-14;2,14E-14;4,42E-12;4,72E-12;1,77E-14;2,14E-14;4,76E-12;6,23E-12;1,79E-14;2,14E-14;6,27E-12
1,19;4,39E-12;1,51E-14;2,19E-14;4,43E-12;4,45E-12;1,51E-14;2,19E-14;4,49E-12;5,05E-12;1,55E-14;2,19E-14;5,08E-12;7,68E-12;1,70E-14;2,19E-14;7,72E-12
1,20;4,40E-12;1,88E-14;1,78E-14;4,43E-12;4,46E-12;1,88E-14;1,78E-14;4,49E-12;5,04E-12;1,91E-14;1,78E-14;5,08E-12;7,63E-12;2,07E-14;1,78E-14;7,66E-12
1,21;4,36E-12;1,80E-14;1,91E-14;4,39E-12;4,40E-12;1,80E-14;1,91E-14;4,44E-12;4,85E-12;1,81E-14;1,91E-14;4,89E-12;6,83E-12;1,85E-14;1,91E-14;6,87E-12
1,22;4,30E-12;1,83E-14;1,75E-14;4,34E-12;4,36E-12;1,83E-14;1,75E-14;4,39E-12;4,90E-12;1,83E-14;1,75E-14;4,93E-12;7,30E-12;1,83E-14;1,75E-14;7,33E-12
1,23;4,56E-12;1,80E-14;2,18E-14;4,60E-12;4,62E-12;1,80E-14;2,18E-14;4,66E-12;5,18E-12;1,82E-14;2,18E-14;5,22E-12;7,68E-12;1,90E-14;2,18E-14;7,72E-12
1,24;4,60E-12;2,12E-14;2,51E-14;4,64E-12;4,65E-12;2,12E-14;2,51E-14;4,69E-12;5,16E-12;2,15E-14;2,51E-14;5,21E-12;7,46E-12;2,27E-14;2,51E-14;7,51E-12
1,25;4,64E-12;2,21E-14;2,64E-14;4,68E-12;4,72E-12;2,21E-14;2,64E-14;4,77E-12;5,62E-12;2,21E-14;2,64E-14;5,67E-12;9,60E-12;2,21E-14;2,64E-14;9,64E-12
1,26;4,59E-12;1,74E-14;2,33E-14;4,63E-12;4,69E-12;1,74E-14;2,33E-14;4,73E-12;5,62E-12;1,74E-14;2,33E-14;5,66E-12;9,76E-12;1,74E-14;2,33E-14;9,80E-12
1,27;4,56E-12;1,83E-14;2,46E-14;4,60E-12;4,66E-12;1,83E-14;2,46E-14;4,70E-12;5,68E-12;1,83E-14;2,46E-14;5,72E-12;1,02E-11;1,83E-14;2,46E-14;1,03E-11
1,28;4,48E-12;1,63E-14;2,25E-14;4,52E-12;4,61E-12;1,63E-14;2,25E-14;4,64E-12;5,82E-12;1,63E-14;2,25E-14;5,86E-12;1,12E-11;1,63E-14;2,25E-14;1,13E-11
1,29;4,71E-12;1,95E-14;2,32E-14;4,75E-12;4,84E-12;1,95E-14;2,32E-14;4,88E-12;6,13E-12;1,95E-14;2,32E-14;6,18E-12;1,19E-11;1,95E-14;2,32E-14;1,19E-11
1,30;4,43E-12;1,63E-14;2,09E-14;4,47E-12;4,59E-12;1,63E-14;2,09E-14;4,63E-12;6,15E-12;1,64E-14;2,09E-14;6,18E-12;1,31E-11;1,68E-14;2,09E-14;1,31E-11
1,31;4,30E-12;1,44E-14;2,21E-14;4,34E-12;4,46E-12;1,45E-14;2,21E-14;4,50E-12;6,04E-12;1,48E-14;2,21E-14;6,08E-12;1,31E-11;1,64E-14;2,21E-14;1,31E-11
1,32;4,53E-12;1,74E-14;2,15E-14;4,57E-12;4,70E-12;1,75E-14;2,15E-14;4,74E-12;6,44E-12;1,81E-14;2,15E-14;6,48E-12;1,42E-11;2,10E-14;2,15E-14;1,42E-11
1,33;4,48E-12;1,45E-14;1,62E-14;4,52E-12;4,67E-12;1,46E-14;1,62E-14;4,70E-12;6,51E-12;1,50E-14;1,62E-14;6,54E-12;1,47E-11;1,72E-14;1,63E-14;1,47E-11
1,34;4,52E-12;1,37E-14;2,71E-14;4,56E-12;4,70E-12;1,37E-14;2,71E-14;4,75E-12;6,53E-12;1,41E-14;2,71E-14;6,57E-12;1,47E-11;1,59E-14;2,72E-14;1,47E-11
1,35;4,44E-12;1,69E-14;2,53E-14;4,48E-12;4,62E-12;1,70E-14;2,53E-14;4,66E-12;6,44E-12;1,75E-14;2,54E-14;6,49E-12;1,45E-11;1,97E-14;2,56E-14;1,46E-11
1,36;4,54E-12;1,44E-14;2,17E-14;4,58E-12;4,74E-12;1,44E-14;2,17E-14;4,78E-12;6,76E-12;1,45E-14;2,17E-14;6,79E-12;1,57E-11;1,50E-14;2,17E-14;1,57E-11
1,37;4,58E-12;2,01E-14;1,73E-14;4,62E-12;4,77E-12;2,02E-14;1,73E-14;4,81E-12;6,67E-12;2,06E-14;1,74E-14;6,70E-12;1,51E-11;2,25E-14;1,75E-14;1,51E-11
1,38;4,53E-12;1,71E-14;1,88E-14;4,56E-12;4,75E-12;1,71E-14;1,88E-14;4,79E-12;6,98E-12;1,72E-14;1,88E-14;7,01E-12;1,69E-11;1,76E-14;1,90E-14;1,69E-11
1,39;4,40E-12;1,58E-14;2,21E-14;4,44E-12;4,62E-12;1,59E-14;2,21E-14;4,66E-12;6,83E-12;1,65E-14;2,22E-14;6,87E-12;1,66E-11;1,92E-14;2,23E-14;1,67E-11
1,40;4,50E-12;1,66E-14;2,19E-14;4,54E-12;4,75E-12;1,66E-14;2,19E-14;4,79E-12;7,25E-12;1,69E-14;2,19E-14;7,28E-12;1,83E-11;1,82E-14;2,19E-14;1,84E-11
1,41;4,36E-12;1,31E-14;2,12E-14;4,39E-12;4,57E-12;1,31E-14;2,12E-14;4,60E-12;6,73E-12;1,31E-14;2,12E-14;6,76E-12;1,63E-11;1,31E-14;2,12E-14;1,63E-11
1,42;4,48E-12;1,71E-14;2,02E-14;4,51E-12;4,73E-12;1,71E-14;2,02E-14;4,77E-12;7,26E-12;1,74E-14;2,02E-14;7,29E-12;1,85E-11;1,83E-14;2,03E-14;1,85E-11
1,43;4,49E-12;1,60E-14;2,32E-14;4,53E-12;4,72E-12;1,60E-14;2,32E-14;4,76E-12;6,97E-12;1,61E-14;2,32E-14;7,01E-12;1,70E-11;1,63E-14;2,34E-14;1,70E-11
1,44;4,47E-12;1,61E-14;2,13E-14;4,51E-12;4,73E-12;1,61E-14;2,13E-14;4,77E-12;7,31E-12;1,61E-14;2,13E-14;7,35E-12;1,88E-11;1,61E-14;2,14E-14;1,88E-11
1,45;4,47E-12;1,72E-14;2,09E-14;4,51E-12;4,74E-12;1,72E-14;2,09E-14;4,78E-12;7,46E-12;1,73E-14;2,10E-14;7,50E-12;1,95E-11;1,79E-14;2,13E-14;1,96E-11
1,46;4,61E-12;1,53E-14;2,25E-14;4,65E-12;4,89E-12;1,53E-14;2,25E-14;4,93E-12;7,65E-12;1,53E-14;2,25E-14;7,69E-12;1,99E-11;1,53E-14;2,28E-14;2,00E-11
1,47;4,12E-12;1,38E-14;2,14E-14;4,15E-12;4,41E-12;1,38E-14;2,14E-14;4,45E-12;7,36E-12;1,41E-14;2,14E-14;7,40E-12;2,05E-11;1,50E-14;2,14E-14;2,05E-11
1,48;4,24E-12;2,03E-14;2,09E-14;4,28E-12;4,54E-12;2,03E-14;2,09E-14;4,58E-12;7,51E-12;2,05E-14;2,10E-14;7,55E-12;2,07E-11;2,16E-14;2,11E-14;2,08E-11
1,49;4,33E-12;1,57E-14;1,91E-14;4,36E-12;4,66E-12;1,57E-14;1,91E-14;4,70E-12;7,99E-12;1,59E-14;1,92E-14;8,03E-12;2,28E-11;1,67E-14;1,94E-14;2,28E-11
1,50;4,31E-12;1,88E-14;2,22E-14;4,35E-12;4,66E-12;1,88E-14;2,22E-14;4,70E-12;8,18E-12;1,88E-14;2,22E-14;8,22E-12;2,38E-11;1,88E-14;2,22E-14;2,38E-11
1,51;4,36E-12;1,49E-14;2,16E-14;4,39E-12;4,72E-12;1,49E-14;2,16E-14;4,75E-12;8,35E-12;1,50E-14;2,17E-14;8,38E-12;2,45E-11;1,54E-14;2,19E-14;2,45E-11
1,52;4,27E-12;2,28E-14;1,79E-14;4,32E-12;4,66E-12;2,29E-14;1,79E-14;4,70E-12;8,50E-12;2,34E-14;1,80E-14;8,54E-12;2,56E-11;2,57E-14;1,80E-14;2,56E-11
1,53;4,37E-12;1,40E-14;1,83E-14;4,41E-12;4,80E-12;1,40E-14;1,83E-14;4,83E-12;9,03E-12;1,43E-14;1,83E-14;9,07E-12;2,79E-11;1,53E-14;1,84E-14;2,79E-11
1,54;4,32E-12;1,61E-14;1,88E-14;4,35E-12;4,75E-12;1,61E-14;1,88E-14;4,78E-12;9,06E-12;1,64E-14;1,88E-14;9,09E-12;2,82E-11;1,76E-14;1,89E-14;2,83E-11
1,55;4,49E-12;1,67E-14;1,84E-14;4,52E-12;4,89E-12;1,67E-14;1,84E-14;4,93E-12;8,93E-12;1,68E-14;1,84E-14;8,96E-12;2,69E-11;1,73E-14;1,87E-14;2,69E-11
1,56;4,55E-12;1,84E-14;1,98E-14;4,59E-12;4,99E-12;1,84E-14;1,98E-14;5,02E-12;9,36E-12;1,88E-14;1,98E-14;9,40E-12;2,88E-11;2,04E-14;2,00E-14;2,88E-11
1,57;4,58E-12;1,52E-14;1,92E-14;4,61E-12;5,04E-12;1,52E-14;1,92E-14;5,07E-12;9,63E-12;1,52E-14;1,93E-14;9,66E-12;3,00E-11;1,52E-14;1,95E-14;3,01E-11
1,58;4,56E-12;1,52E-14;2,35E-14;4,60E-12;5,07E-12;1,53E-14;2,35E-14;5,10E-12;1,01E-11;1,61E-14;2,37E-14;1,02E-11;3,25E-11;1,97E-14;2,44E-14;3,26E-11
1,59;4,56E-12;1,43E-14;2,44E-14;4,60E-12;5,08E-12;1,43E-14;2,44E-14;5,12E-12;1,03E-11;1,44E-14;2,45E-14;1,03E-11;3,35E-11;1,49E-14;2,49E-14;3,35E-11
1,60;4,48E-12;1,46E-14;2,62E-14;4,52E-12;5,14E-12;1,46E-14;2,62E-14;5,18E-12;1,17E-11;1,51E-14;2,62E-14;1,17E-11;4,08E-11;1,73E-14;2,64E-14;4,08E-11
1,61;4,40E-12;1,64E-14;2,54E-14;4,45E-12;5,03E-12;1,65E-14;2,54E-14;5,07E-12;1,12E-11;1,73E-14;2,55E-14;1,13E-11;3,89E-11;2,06E-14;2,58E-14;3,89E-11
1,62;4,39E-12;1,82E-14;2,26E-14;4,43E-12;5,05E-12;1,84E-14;2,26E-14;5,09E-12;1,17E-11;2,00E-14;2,27E-14;1,17E-11;4,11E-11;2,72E-14;2,31E-14;4,12E-11
1,63;4,40E-12;1,78E-14;1,69E-14;4,44E-12;5,12E-12;1,79E-14;1,69E-14;5,15E-12;1,22E-11;1,90E-14;1,69E-14;1,23E-11;4,39E-11;2,40E-14;1,71E-14;4,39E-11
1,64;4,36E-12;1,63E-14;1,90E-14;4,39E-12;5,09E-12;1,64E-14;1,90E-14;5,13E-12;1,25E-11;1,73E-14;1,91E-14;1,25E-11;4,52E-11;2,11E-14;1,94E-14;4,52E-11
1,65;4,30E-12;1,75E-14;1,85E-14;4,33E-12;5,14E-12;1,77E-14;1,86E-14;5,17E-12;1,35E-11;1,95E-14;1,87E-14;1,36E-11;5,08E-11;2,76E-14;1,92E-14;5,08E-11
1,66;4,33E-12;2,05E-14;2,22E-14;4,37E-12;5,14E-12;2,06E-14;2,22E-14;5,18E-12;1,33E-11;2,19E-14;2,24E-14;1,33E-11;4,94E-11;2,73E-14;2,28E-14;4,95E-11
1,67;4,09E-12;1,44E-14;1,71E-14;4,12E-12;4,93E-12;1,45E-14;1,71E-14;4,96E-12;1,33E-11;1,53E-14;1,73E-14;1,34E-11;5,07E-11;1,92E-14;1,80E-14;5,07E-11
1,68;4,20E-12;2,10E-14;2,21E-14;4,24E-12;5,13E-12;2,11E-14;2,21E-14;5,17E-12;1,45E-11;2,23E-14;2,22E-14;1,45E-11;5,60E-11;2,76E-14;2,24E-14;5,60E-11
1,69;4,23E-12;1,41E-14;1,99E-14;4,26E-12;5,20E-12;1,41E-14;1,99E-14;5,24E-12;1,49E-11;1,50E-14;2,00E-14;1,50E-11;5,81E-11;1,87E-14;2,02E-14;5,82E-11
1,70;4,14E-12;1,61E-14;2,24E-14;4,18E-12;5,25E-12;1,62E-14;2,24E-14;5,28E-12;1,63E-11;1,74E-14;2,26E-14;1,63E-11;6,53E-11;2,28E-14;2,33E-14;6,53E-11
1,71;4,02E-12;1,68E-14;2,26E-14;4,06E-12;5,19E-12;1,68E-14;2,26E-14;5,23E-12;1,69E-11;1,74E-14;2,27E-14;1,69E-11;6,89E-11;2,00E-14;2,30E-14;6,89E-11
1,72;3,92E-12;1,92E-14;1,95E-14;3,96E-12;5,11E-12;1,94E-14;1,95E-14;5,15E-12;1,70E-11;2,11E-14;1,96E-14;1,70E-11;6,98E-11;2,87E-14;2,03E-14;6,98E-11
1,73;4,11E-12;1,58E-14;2,09E-14;4,15E-12;5,26E-12;1,59E-14;2,09E-14;5,29E-12;1,67E-11;1,66E-14;2,10E-14;1,67E-11;6,74E-11;1,97E-14;2,17E-14;6,74E-11
1,74;4,08E-12;1,93E-14;2,32E-14;4,12E-12;5,34E-12;1,95E-14;2,32E-14;5,38E-12;1,79E-11;2,15E-14;2,34E-14;1,80E-11;7,39E-11;3,01E-14;2,40E-14;7,40E-11
1,75;4,13E-12;1,88E-14;2,67E-14;4,18E-12;5,40E-12;1,90E-14;2,67E-14;5,45E-12;1,81E-11;2,12E-14;2,68E-14;1,81E-11;7,43E-11;3,09E-14;2,72E-14;7,44E-11
1,76;4,05E-12;1,94E-14;2,06E-14;4,09E-12;5,41E-12;1,95E-14;2,06E-14;5,45E-12;1,90E-11;2,10E-14;2,07E-14;1,90E-11;7,92E-11;2,74E-14;2,12E-14;7,93E-11
1,77;4,10E-12;1,85E-14;2,44E-14;4,14E-12;5,49E-12;1,87E-14;2,44E-14;5,53E-12;1,93E-11;2,04E-14;2,46E-14;1,94E-11;8,10E-11;2,80E-14;2,52E-14;8,10E-11
1,78;4,01E-12;1,86E-14;2,09E-14;4,05E-12;5,58E-12;1,88E-14;2,10E-14;5,62E-12;2,13E-11;2,08E-14;2,11E-14;2,13E-11;9,11E-11;2,98E-14;2,19E-14;9,11E-11
1,79;4,18E-12;2,20E-14;2,43E-14;4,23E-12;5,88E-12;2,22E-14;2,44E-14;5,92E-12;2,28E-11;2,39E-14;2,46E-14;2,29E-11;9,81E-11;3,18E-14;2,59E-14;9,82E-11
1,80;4,02E-12;1,80E-14;2,07E-14;4,06E-12;5,75E-12;1,82E-14;2,07E-14;5,78E-12;2,30E-11;2,04E-14;2,10E-14;2,30E-11;9,96E-11;3,01E-14;2,23E-14;9,96E-11
1,81;3,80E-12;2,05E-14;2,62E-14;3,85E-12;5,70E-12;2,09E-14;2,62E-14;5,75E-12;2,47E-11;2,49E-14;2,64E-14;2,47E-11;1,09E-10;4,23E-14;2,72E-14;1,09E-10
1,82;3,69E-12;2,10E-14;2,84E-14;3,74E-12;5,81E-12;2,12E-14;2,84E-14;5,86E-12;2,70E-11;2,29E-14;2,87E-14;2,71E-11;1,21E-10;3,07E-14;2,99E-14;1,21E-10
1,83;3,73E-12;2,19E-14;2,68E-14;3,78E-12;5,96E-12;2,24E-14;2,68E-14;6,01E-12;2,83E-11;2,77E-14;2,71E-14;2,83E-11;1,27E-10;5,13E-14;2,82E-14;1,27E-10
1,84;3,38E-12;2,87E-14;3,09E-14;3,44E-12;5,57E-12;2,92E-14;3,09E-14;5,63E-12;2,75E-11;3,39E-14;3,13E-14;2,76E-11;1,25E-10;5,50E-14;3,31E-14;1,25E-10
1,85;3,23E-12;3,82E-14;4,25E-14;3,32E-12;5,64E-12;3,89E-14;4,25E-14;5,72E-12;2,97E-11;4,58E-14;4,30E-14;2,98E-11;1,36E-10;7,65E-14;4,49E-14;1,37E-10
1,86;3,33E-12;4,30E-14;4,68E-14;3,42E-12;5,92E-12;4,35E-14;4,69E-14;6,01E-12;3,19E-11;4,85E-14;4,78E-14;3,20E-11;1,47E-10;7,07E-14;5,15E-14;1,47E-10
1,87;3,52E-12;3,68E-14;4,63E-14;3,61E-12;7,11E-12;3,79E-14;4,64E-14;7,20E-12;4,30E-11;4,88E-14;4,73E-14;4,31E-11;2,03E-10;9,75E-14;5,13E-14;2,03E-10
1,88;3,94E-12;2,90E-14;3,68E-14;4,00E-12;9,09E-12;3,03E-14;3,69E-14;9,15E-12;6,06E-11;4,37E-14;3,80E-14;6,07E-11;2,89E-10;1,03E-13;4,31E-14;2,90E-10
1,89;4,47E-12;2,35E-14;2,95E-14;4,52E-12;1,13E-11;2,55E-14;2,97E-14;1,13E-11;7,93E-11;4,49E-14;3,17E-14;7,94E-11;3,82E-10;1,31E-13;4,02E-14;3,82E-10
1,90;4,89E-12;2,08E-14;2,78E-14;4,94E-12;1,30E-11;2,38E-14;2,81E-14;1,31E-11;9,43E-11;5,31E-14;3,07E-14;9,44E-11;4,55E-10;1,83E-13;4,21E-14;4,56E-10
1,91;5,13E-12;2,11E-14;2,73E-14;5,17E-12;1,46E-11;2,51E-14;2,76E-14;1,46E-11;1,09E-10;6,49E-14;3,07E-14;1,09E-10;5,30E-10;2,42E-13;4,46E-14;5,30E-10
1,92;5,61E-12;1,95E-14;3,71E-14;5,66E-12;1,71E-11;2,49E-14;3,75E-14;1,72E-11;1,32E-10;7,82E-14;4,20E-14;1,32E-10;6,44E-10;3,15E-13;6,16E-14;6,44E-10
1,93;6,14E-12;1,81E-14;2,49E-14;6,18E-12;1,94E-11;2,61E-14;2,55E-14;1,94E-11;1,52E-10;1,06E-13;3,12E-14;1,52E-10;7,40E-10;4,61E-13;5,69E-14;7,40E-10
1,94;6,44E-12;2,48E-14;2,36E-14;6,49E-12;2,16E-11;3,61E-14;2,44E-14;2,17E-11;1,73E-10;1,48E-13;3,23E-14;1,73E-10;8,47E-10;6,47E-13;6,75E-14;8,47E-10
1,95;7,17E-12;2,38E-14;2,52E-14;7,22E-12;2,39E-11;3,98E-14;2,64E-14;2,40E-11;1,92E-10;2,00E-13;3,79E-14;1,92E-10;9,37E-10;9,12E-13;8,94E-14;9,38E-10
1,96;7,47E-12;2,61E-14;2,90E-14;7,52E-12;2,67E-11;4,79E-14;3,08E-14;2,68E-11;2,19E-10;2,66E-13;4,81E-14;2,19E-10;1,07E-09;1,23E-12;1,25E-13;1,08E-09
1,97;8,04E-12;2,88E-14;3,16E-14;8,10E-12;2,98E-11;6,06E-14;3,40E-14;2,99E-11;2,47E-10;3,78E-13;5,80E-14;2,48E-10;1,21E-09;1,79E-12;1,65E-13;1,22E-09
1,98;9,05E-12;3,38E-14;2,93E-14;9,11E-12;3,31E-11;7,78E-14;3,29E-14;3,32E-11;2,74E-10;5,17E-13;6,85E-14;2,74E-10;1,34E-09;2,47E-12;2,27E-13;1,35E-09
1,99;9,41E-12;3,55E-14;3,82E-14;9,49E-12;3,59E-11;9,94E-14;4,32E-14;3,60E-11;3,01E-10;7,39E-13;9,30E-14;3,01E-10;1,48E-09;3,58E-12;3,14E-13;1,48E-09
2,00;1,04E-11;4,71E-14;4,07E-14;1,05E-11;4,03E-11;1,39E-13;4,81E-14;4,05E-11;3,39E-10;1,06E-12;1,23E-13;3,40E-10;1,67E-09;5,17E-12;4,53E-13;1,67E-09
2,01;1,08E-11;6,41E-14;5,51E-14;1,10E-11;4,42E-11;2,01E-13;6,61E-14;4,45E-11;3,78E-10;1,57E-12;1,76E-13;3,80E-10;1,86E-09;7,65E-12;6,65E-13;1,87E-09
2,02;1,16E-11;7,04E-14;7,30E-14;1,18E-11;4,90E-11;2,82E-13;8,94E-14;4,94E-11;4,23E-10;2,40E-12;2,54E-13;4,26E-10;2,09E-09;1,18E-11;9,87E-13;2,10E-09
2,03;1,27E-11;1,07E-13;9,88E-14;1,29E-11;5,39E-11;4,24E-13;1,24E-13;5,44E-11;4,66E-10;3,59E-12;3,73E-13;4,70E-10;2,30E-09;1,77E-11;1,48E-12;2,32E-09
2,04;1,38E-11;1,63E-13;1,45E-13;1,41E-11;5,95E-11;6,55E-13;1,84E-13;6,04E-11;5,17E-10;5,58E-12;5,68E-13;5,23E-10;2,55E-09;2,74E-11;2,28E-12;2,58E-09
2,05;1,52E-11;2,41E-13;2,19E-13;1,56E-11;6,61E-11;1,02E-12;2,80E-13;6,74E-11;5,75E-10;8,83E-12;8,96E-13;5,85E-10;2,84E-09;4,35E-11;3,63E-12;2,89E-09
2,06;1,64E-11;3,37E-13;3,01E-13;1,71E-11;7,31E-11;1,46E-12;3,91E-13;7,50E-11;6,40E-10;1,27E-11;1,30E-12;6,54E-10;3,16E-09;6,28E-11;5,33E-12;3,23E-09
2,07;1,78E-11;4,55E-13;4,02E-13;1,87E-11;8,00E-11;1,92E-12;5,17E-13;8,25E-11;7,02E-10;1,66E-11;1,67E-12;7,20E-10;3,47E-09;8,18E-11;6,79E-12;3,55E-09
2,08;2,00E-11;5,87E-13;5,32E-13;2,11E-11;8,61E-11;2,26E-12;6,64E-13;8,91E-11;7,48E-10;1,90E-11;1,99E-12;7,69E-10;3,69E-09;9,34E-11;7,89E-12;3,79E-09
2,09;2,08E-11;6,51E-13;5,94E-13;2,20E-11;8,83E-11;2,35E-12;7,28E-13;9,13E-11;7,63E-10;1,93E-11;2,07E-12;7,84E-10;3,76E-09;9,48E-11;8,03E-12;3,86E-09
2,10;2,06E-11;6,07E-13;5,68E-13;2,18E-11;8,68E-11;2,19E-12;6,94E-13;8,96E-11;7,48E-10;1,80E-11;1,95E-12;7,68E-10;3,69E-09;8,82E-11;7,54E-12;3,78E-09
2,11;1,93E-11;5,25E-13;4,85E-13;2,03E-11;8,24E-11;1,88E-12;5,92E-13;8,49E-11;7,13E-10;1,55E-11;1,66E-12;7,30E-10;3,52E-09;7,58E-11;6,41E-12;3,60E-09
2,12;1,79E-11;3,89E-13;3,67E-13;1,86E-11;7,69E-11;1,46E-12;4,53E-13;7,88E-11;6,67E-10;1,22E-11;1,31E-12;6,81E-10;3,29E-09;5,97E-11;5,12E-12;3,36E-09
2,13;1,69E-11;2,82E-13;2,49E-13;1,74E-11;7,23E-11;1,05E-12;3,11E-13;7,37E-11;6,27E-10;8,72E-12;9,35E-13;6,37E-10;3,09E-09;4,28E-11;3,71E-12;3,14E-09
2,14;1,56E-11;1,72E-13;1,66E-13;1,59E-11;6,68E-11;6,90E-13;2,07E-13;6,77E-11;5,80E-10;5,87E-12;6,22E-13;5,86E-10;2,86E-09;2,89E-11;2,46E-12;2,89E-09
2,15;1,46E-11;1,35E-13;1,19E-13;1,49E-11;6,29E-11;4,91E-13;1,47E-13;6,35E-11;5,45E-10;4,05E-12;4,32E-13;5,50E-10;2,69E-09;1,99E-11;1,70E-12;2,71E-09
2,16;1,37E-11;9,28E-14;8,66E-14;1,39E-11;5,85E-11;3,53E-13;1,07E-13;5,90E-11;5,06E-10;2,96E-12;3,10E-13;5,10E-10;2,50E-09;1,45E-11;1,21E-12;2,51E-09
2,17;1,28E-11;6,72E-14;6,25E-14;1,29E-11;5,45E-11;2,69E-13;7,83E-14;5,49E-11;4,72E-10;2,28E-12;2,36E-13;4,74E-10;2,33E-09;1,12E-11;9,36E-13;2,34E-09
2,18;1,18E-11;5,86E-14;5,97E-14;1,19E-11;5,07E-11;2,15E-13;7,21E-14;5,10E-11;4,40E-10;1,78E-12;1,96E-13;4,42E-10;2,17E-09;8,73E-12;7,47E-13;2,18E-09
2,19;1,15E-11;4,75E-14;4,21E-14;1,16E-11;4,79E-11;1,74E-13;5,25E-14;4,81E-11;4,11E-10;1,44E-12;1,56E-13;4,13E-10;2,03E-09;7,05E-12;6,15E-13;2,03E-09
2,20;1,09E-11;3,74E-14;3,35E-14;1,09E-11;4,46E-11;1,48E-13;4,21E-14;4,48E-11;3,82E-10;1,25E-12;1,28E-13;3,84E-10;1,88E-09;6,15E-12;5,09E-13;1,89E-09
2,21;1,04E-11;3,45E-14;3,76E-14;1,05E-11;4,25E-11;1,31E-13;4,52E-14;4,27E-11;3,63E-10;1,10E-12;1,21E-13;3,64E-10;1,79E-09;5,41E-12;4,58E-13;1,79E-09
2,22;1,01E-11;3,78E-14;3,90E-14;1,02E-11;4,02E-11;1,25E-13;4,59E-14;4,03E-11;3,41E-10;1,00E-12;1,15E-13;3,42E-10;1,68E-09;4,89E-12;4,21E-13;1,68E-09
2,23;9,85E-12;3,16E-14;3,10E-14;9,91E-12;3,83E-11;1,12E-13;3,72E-14;3,85E-11;3,23E-10;9,17E-13;1,00E-13;3,24E-10;1,59E-09;4,49E-12;3,79E-13;1,59E-09
2,24;9,32E-12;2,93E-14;3,10E-14;9,38E-12;3,60E-11;1,03E-13;3,69E-14;3,62E-11;3,03E-10;8,40E-13;9,59E-14;3,04E-10;1,49E-09;4,11E-12;3,58E-13;1,49E-09
2,25;9,24E-12;3,04E-14;2,76E-14;9,30E-12;3,44E-11;9,88E-14;3,30E-14;3,46E-11;2,86E-10;7,83E-13;8,75E-14;2,87E-10;1,41E-09;3,83E-12;3,30E-13;1,41E-09
2,26;8,98E-12;3,02E-14;3,09E-14;9,05E-12;3,30E-11;9,77E-14;3,61E-14;3,31E-11;2,73E-10;7,72E-13;8,83E-14;2,74E-10;1,34E-09;3,77E-12;3,20E-13;1,34E-09
2,27;8,36E-12;2,84E-14;2,68E-14;8,41E-12;3,13E-11;9,00E-14;3,20E-14;3,14E-11;2,61E-10;7,06E-13;8,33E-14;2,62E-10;1,28E-09;3,44E-12;3,11E-13;1,28E-09
2,28;8,04E-12;2,91E-14;2,99E-14;8,10E-12;2,96E-11;8,86E-14;3,48E-14;2,97E-11;2,45E-10;6,83E-13;8,40E-14;2,46E-10;1,20E-09;3,33E-12;3,03E-13;1,21E-09
2,29;8,27E-12;2,49E-14;2,78E-14;8,32E-12;2,90E-11;8,33E-14;3,24E-14;2,92E-11;2,37E-10;6,67E-13;7,84E-14;2,38E-10;1,16E-09;3,26E-12;2,83E-13;1,16E-09
2,30;7,93E-12;2,53E-14;2,94E-14;7,98E-12;2,72E-11;8,38E-14;3,39E-14;2,73E-11;2,20E-10;6,69E-13;7,93E-14;2,21E-10;1,08E-09;3,27E-12;2,81E-13;1,08E-09
2,31;7,63E-12;2,16E-14;2,33E-14;7,68E-12;2,58E-11;7,53E-14;2,78E-14;2,59E-11;2,08E-10;6,12E-13;7,31E-14;2,09E-10;1,02E-09;3,00E-12;2,74E-13;1,02E-09
2,32;7,28E-12;2,34E-14;2,68E-14;7,33E-12;2,49E-11;7,48E-14;3,11E-14;2,50E-11;2,01E-10;5,89E-13;7,37E-14;2,02E-10;9,86E-10;2,87E-12;2,63E-13;9,89E-10
2,33;7,34E-12;2,55E-14;2,62E-14;7,39E-12;2,44E-11;7,48E-14;3,02E-14;2,45E-11;1,95E-10;5,68E-13;7,01E-14;1,95E-10;9,51E-10;2,76E-12;2,47E-13;9,54E-10
2,34;7,30E-12;2,20E-14;3,25E-14;7,35E-12;2,36E-11;7,10E-14;3,65E-14;2,37E-11;1,86E-10;5,60E-13;7,67E-14;1,87E-10;9,10E-10;2,74E-12;2,55E-13;9,13E-10
2,35;6,93E-12;2,40E-14;2,68E-14;6,98E-12;2,26E-11;7,08E-14;3,06E-14;2,27E-11;1,80E-10;5,38E-13;6,84E-14;1,80E-10;8,77E-10;2,62E-12;2,37E-13;8,80E-10
2,36;6,75E-12;2,55E-14;2,59E-14;6,80E-12;2,16E-11;7,19E-14;2,97E-14;2,17E-11;1,71E-10;5,36E-13;6,77E-14;1,71E-10;8,33E-10;2,60E-12;2,37E-13;8,36E-10
