zero of S position (m) defined 1334,4m before the entrance of the first dipole;Stabilised Pressure profils Dose = 0,1A*h (7BA section);;;;;;;;;;;;;;;
Current ?;1mA;;;;10mA;;;;100mA;;;;500mA;;;
Average (mbar)?;1,46E-10;6,94E-12;1,73E-12;1,55E-10;1,42E-09;6,92E-11;1,70E-11;1,50E-09;1,41E-08;6,91E-10;1,70E-10;1,50E-08;7,06E-08;3,46E-09;8,49E-10;7,49E-08
S position (m);H2;CO;CO2;Total;H2;CO;CO2;Total;H2;CO;CO2;Total;H2;CO;CO2;Total
1,09;4,38E-12;1,73E-14;1,85E-14;4,42E-12;5,12E-12;1,73E-14;1,85E-14;5,16E-12;1,25E-11;1,73E-14;1,85E-14;1,26E-11;4,55E-11;1,73E-14;1,85E-14;4,55E-11
1,10;4,60E-12;1,55E-14;2,14E-14;4,64E-12;6,35E-12;2,03E-14;2,14E-14;6,39E-12;2,39E-11;6,81E-14;2,14E-14;2,40E-11;1,02E-10;2,81E-13;2,14E-14;1,02E-10
1,11;4,56E-12;1,50E-14;2,01E-14;4,59E-12;5,67E-12;1,50E-14;2,01E-14;5,70E-12;1,67E-11;1,50E-14;2,01E-14;1,68E-11;6,60E-11;1,50E-14;2,01E-14;6,60E-11
1,12;4,41E-12;1,77E-14;1,71E-14;4,45E-12;5,76E-12;1,77E-14;1,71E-14;5,79E-12;1,92E-11;1,77E-14;1,71E-14;1,92E-11;7,89E-11;1,77E-14;1,71E-14;7,89E-11
1,13;4,25E-12;1,59E-14;1,92E-14;4,29E-12;5,14E-12;1,59E-14;2,04E-14;5,18E-12;1,41E-11;1,59E-14;3,24E-14;1,41E-11;5,37E-11;1,59E-14;8,55E-14;5,38E-11
1,14;4,43E-12;1,72E-14;1,93E-14;4,47E-12;5,92E-12;1,72E-14;2,24E-14;5,96E-12;2,08E-11;1,72E-14;5,34E-14;2,09E-11;8,69E-11;1,72E-14;1,91E-13;8,71E-11
1,15;4,40E-12;1,76E-14;2,20E-14;4,44E-12;6,75E-12;1,76E-14;2,72E-14;6,80E-12;3,02E-11;1,76E-14;7,92E-14;3,03E-11;1,35E-10;1,76E-14;3,11E-13;1,35E-10
1,16;4,49E-12;1,98E-14;2,18E-14;4,53E-12;6,98E-12;1,98E-14;2,39E-14;7,02E-12;3,18E-11;1,98E-14;4,53E-14;3,19E-11;1,42E-10;1,98E-14;1,41E-13;1,42E-10
1,17;4,60E-12;1,40E-14;1,44E-14;4,63E-12;6,42E-12;1,40E-14;1,44E-14;6,44E-12;2,46E-11;1,40E-14;1,44E-14;2,46E-11;1,05E-10;1,40E-14;1,44E-14;1,05E-10
1,18;4,36E-12;1,90E-14;1,62E-14;4,40E-12;6,21E-12;1,90E-14;1,91E-14;6,25E-12;2,47E-11;1,90E-14;4,77E-14;2,48E-11;1,07E-10;1,90E-14;1,75E-13;1,07E-10
1,19;4,06E-12;1,65E-14;2,23E-14;4,10E-12;6,76E-12;1,65E-14;2,35E-14;6,80E-12;3,37E-11;1,65E-14;3,56E-14;3,37E-11;1,53E-10;1,65E-14;8,95E-14;1,53E-10
1,20;4,69E-12;1,92E-14;2,86E-14;4,74E-12;8,26E-12;1,92E-14;3,51E-14;8,32E-12;4,40E-11;1,92E-14;1,01E-13;4,41E-11;2,03E-10;1,92E-14;3,91E-13;2,03E-10
1,21;4,56E-12;1,60E-14;2,35E-14;4,60E-12;7,88E-12;1,60E-14;2,35E-14;7,92E-12;4,11E-11;1,60E-14;2,35E-14;4,11E-11;1,89E-10;1,60E-14;2,35E-14;1,89E-10
1,22;4,63E-12;1,62E-14;2,20E-14;4,66E-12;8,14E-12;1,62E-14;2,20E-14;8,18E-12;4,33E-11;1,62E-14;2,20E-14;4,33E-11;2,00E-10;1,62E-14;2,20E-14;2,00E-10
1,23;4,82E-12;1,59E-14;2,23E-14;4,86E-12;9,18E-12;1,59E-14;2,23E-14;9,22E-12;5,28E-11;1,59E-14;2,23E-14;5,29E-11;2,47E-10;1,59E-14;2,23E-14;2,47E-10
1,24;5,08E-12;1,76E-14;2,28E-14;5,12E-12;1,05E-11;1,76E-14;2,28E-14;1,05E-11;6,42E-11;1,76E-14;2,28E-14;6,43E-11;3,03E-10;1,76E-14;2,28E-14;3,03E-10
1,25;4,80E-12;1,87E-14;2,44E-14;4,84E-12;8,93E-12;1,87E-14;2,44E-14;8,98E-12;5,03E-11;1,87E-14;2,44E-14;5,03E-11;2,34E-10;1,87E-14;2,44E-14;2,34E-10
1,26;5,10E-12;1,73E-14;2,26E-14;5,14E-12;1,02E-11;2,31E-14;2,26E-14;1,02E-11;6,11E-11;8,13E-14;2,26E-14;6,12E-11;2,87E-10;3,40E-13;2,26E-14;2,88E-10
1,27;4,89E-12;1,73E-14;2,21E-14;4,93E-12;1,07E-11;2,85E-14;2,21E-14;1,07E-11;6,84E-11;1,40E-13;2,21E-14;6,86E-11;3,25E-10;6,38E-13;2,21E-14;3,26E-10
1,28;4,83E-12;2,02E-14;2,38E-14;4,87E-12;1,01E-11;2,92E-14;2,38E-14;1,02E-11;6,33E-11;1,19E-13;2,38E-14;6,34E-11;2,99E-10;5,19E-13;2,38E-14;3,00E-10
1,29;5,40E-12;1,90E-14;2,28E-14;5,44E-12;1,27E-11;1,90E-14;2,28E-14;1,27E-11;8,53E-11;1,90E-14;2,28E-14;8,53E-11;4,08E-10;1,90E-14;2,28E-14;4,08E-10
1,30;5,53E-12;1,58E-14;2,13E-14;5,56E-12;1,34E-11;1,83E-14;2,13E-14;1,35E-11;9,23E-11;4,42E-14;2,13E-14;9,24E-11;4,43E-10;1,59E-13;2,13E-14;4,43E-10
1,31;5,25E-12;1,62E-14;2,48E-14;5,29E-12;1,06E-11;1,62E-14;2,48E-14;1,06E-11;6,40E-11;1,62E-14;2,48E-14;6,41E-11;3,01E-10;1,62E-14;2,48E-14;3,02E-10
1,32;5,20E-12;2,05E-14;2,28E-14;5,25E-12;1,28E-11;3,22E-14;2,55E-14;1,28E-11;8,87E-11;1,50E-13;5,29E-14;8,89E-11;4,26E-10;6,71E-13;1,75E-13;4,27E-10
1,33;5,28E-12;1,69E-14;2,36E-14;5,32E-12;1,22E-11;1,69E-14;3,80E-14;1,23E-11;8,17E-11;1,69E-14;1,83E-13;8,19E-11;3,91E-10;1,69E-14;8,26E-13;3,91E-10
1,34;5,29E-12;1,71E-14;2,18E-14;5,33E-12;1,32E-11;1,71E-14;3,55E-14;1,32E-11;9,21E-11;1,71E-14;1,72E-13;9,23E-11;4,43E-10;1,71E-14;7,80E-13;4,44E-10
1,35;5,52E-12;1,49E-14;1,97E-14;5,55E-12;1,37E-11;2,55E-14;2,93E-14;1,37E-11;9,54E-11;1,31E-13;1,25E-13;9,56E-11;4,58E-10;6,02E-13;5,52E-13;4,60E-10
1,36;5,35E-12;1,90E-14;2,03E-14;5,39E-12;1,57E-11;2,80E-14;2,23E-14;1,58E-11;1,19E-10;1,18E-13;4,30E-14;1,20E-10;5,80E-10;5,19E-13;1,35E-13;5,81E-10
1,37;5,51E-12;1,71E-14;2,17E-14;5,55E-12;1,34E-11;1,71E-14;2,17E-14;1,35E-11;9,26E-11;1,71E-14;2,19E-14;9,27E-11;4,45E-10;1,71E-14;2,25E-14;4,45E-10
1,38;5,37E-12;1,74E-14;2,43E-14;5,41E-12;1,51E-11;2,95E-14;2,67E-14;1,51E-11;1,12E-10;1,51E-13;5,03E-14;1,12E-10;5,42E-10;6,91E-13;1,55E-13;5,43E-10
1,39;5,37E-12;1,82E-14;1,98E-14;5,41E-12;1,52E-11;2,42E-14;2,33E-14;1,53E-11;1,14E-10;8,37E-14;5,86E-14;1,14E-10;5,51E-10;3,48E-13;2,15E-13;5,51E-10
1,40;5,67E-12;1,84E-14;1,94E-14;5,71E-12;1,62E-11;2,03E-14;2,09E-14;1,62E-11;1,22E-10;3,90E-14;3,65E-14;1,22E-10;5,90E-10;1,22E-13;1,06E-13;5,90E-10
1,41;6,07E-12;2,07E-14;2,16E-14;6,12E-12;2,00E-11;4,62E-14;2,16E-14;2,00E-11;1,59E-10;3,01E-13;2,16E-14;1,59E-10;7,77E-10;1,44E-12;2,16E-14;7,78E-10
1,42;6,22E-12;1,84E-14;2,06E-14;6,25E-12;2,16E-11;1,84E-14;2,06E-14;2,17E-11;1,76E-10;1,84E-14;2,06E-14;1,76E-10;8,60E-10;1,84E-14;2,06E-14;8,60E-10
1,43;5,90E-12;1,74E-14;2,23E-14;5,94E-12;1,93E-11;1,74E-14;2,23E-14;1,93E-11;1,53E-10;1,74E-14;2,23E-14;1,53E-10;7,47E-10;1,74E-14;2,23E-14;7,47E-10
1,44;6,17E-12;1,90E-14;2,44E-14;6,22E-12;2,23E-11;2,46E-14;2,44E-14;2,23E-11;1,83E-10;8,06E-14;2,44E-14;1,83E-10;8,98E-10;3,29E-13;2,44E-14;8,99E-10
1,45;6,17E-12;2,00E-14;1,90E-14;6,21E-12;2,10E-11;3,49E-14;2,26E-14;2,11E-11;1,69E-10;1,84E-13;5,84E-14;1,70E-10;8,28E-10;8,47E-13;2,18E-13;8,29E-10
1,46;6,14E-12;1,86E-14;2,68E-14;6,18E-12;2,19E-11;2,77E-14;2,90E-14;2,20E-11;1,80E-10;1,18E-13;5,15E-14;1,80E-10;8,81E-10;5,19E-13;1,51E-13;8,82E-10
1,47;6,17E-12;1,85E-14;1,90E-14;6,20E-12;2,32E-11;1,85E-14;1,90E-14;2,32E-11;1,93E-10;1,85E-14;1,90E-14;1,93E-10;9,50E-10;1,85E-14;1,90E-14;9,50E-10
1,48;6,35E-12;2,13E-14;2,51E-14;6,40E-12;2,32E-11;3,00E-14;2,51E-14;2,33E-11;1,92E-10;1,17E-13;2,51E-14;1,92E-10;9,41E-10;5,03E-13;2,51E-14;9,42E-10
1,49;5,94E-12;2,15E-14;2,34E-14;5,99E-12;2,15E-11;2,15E-14;2,62E-14;2,16E-11;1,77E-10;2,15E-14;5,40E-14;1,77E-10;8,69E-10;2,15E-14;1,77E-13;8,70E-10
1,50;6,60E-12;1,93E-14;2,30E-14;6,64E-12;2,60E-11;3,56E-14;2,69E-14;2,60E-11;2,20E-10;1,99E-13;6,55E-14;2,20E-10;1,08E-09;9,25E-13;2,37E-13;1,08E-09
1,51;6,51E-12;2,01E-14;2,79E-14;6,56E-12;2,66E-11;3,49E-14;3,89E-14;2,67E-11;2,28E-10;1,82E-13;1,49E-13;2,28E-10;1,12E-09;8,36E-13;6,37E-13;1,12E-09
1,52;6,67E-12;1,73E-14;2,12E-14;6,71E-12;2,81E-11;3,37E-14;2,68E-14;2,81E-11;2,42E-10;1,97E-13;8,26E-14;2,42E-10;1,19E-09;9,23E-13;3,31E-13;1,19E-09
1,53;6,47E-12;2,12E-14;2,42E-14;6,51E-12;2,63E-11;4,08E-14;3,06E-14;2,64E-11;2,25E-10;2,37E-13;9,46E-14;2,25E-10;1,11E-09;1,11E-12;3,79E-13;1,11E-09
1,54;6,71E-12;1,72E-14;1,80E-14;6,75E-12;2,86E-11;3,18E-14;1,80E-14;2,87E-11;2,48E-10;1,78E-13;1,80E-14;2,48E-10;1,22E-09;8,28E-13;1,80E-14;1,22E-09
1,55;6,70E-12;2,01E-14;1,82E-14;6,73E-12;2,83E-11;3,69E-14;2,15E-14;2,84E-11;2,44E-10;2,04E-13;5,48E-14;2,45E-10;1,21E-09;9,49E-13;2,03E-13;1,21E-09
1,56;6,84E-12;2,24E-14;1,60E-14;6,88E-12;2,98E-11;4,47E-14;1,60E-14;2,98E-11;2,59E-10;2,68E-13;1,60E-14;2,59E-10;1,28E-09;1,26E-12;1,60E-14;1,28E-09
1,57;7,23E-12;2,15E-14;2,06E-14;7,28E-12;3,22E-11;4,88E-14;2,39E-14;3,23E-11;2,82E-10;3,21E-13;5,64E-14;2,82E-10;1,39E-09;1,53E-12;2,01E-13;1,39E-09
1,58;7,02E-12;2,16E-14;1,59E-14;7,06E-12;3,25E-11;3,97E-14;1,59E-14;3,25E-11;2,87E-10;2,21E-13;1,59E-14;2,87E-10;1,42E-09;1,03E-12;1,60E-14;1,42E-09
1,59;7,60E-12;1,64E-14;1,89E-14;7,63E-12;3,53E-11;2,43E-14;1,89E-14;3,53E-11;3,12E-10;1,03E-13;1,89E-14;3,12E-10;1,54E-09;4,51E-13;1,89E-14;1,54E-09
1,60;7,72E-12;1,91E-14;2,69E-14;7,76E-12;3,81E-11;4,94E-14;3,89E-14;3,82E-11;3,42E-10;3,53E-13;1,60E-13;3,43E-10;1,69E-09;1,70E-12;6,96E-13;1,70E-09
1,61;7,65E-12;1,99E-14;2,13E-14;7,69E-12;3,96E-11;4,85E-14;2,21E-14;3,97E-11;3,59E-10;3,34E-13;2,98E-14;3,60E-10;1,78E-09;1,60E-12;6,38E-14;1,78E-09
1,62;7,97E-12;1,83E-14;2,14E-14;8,01E-12;3,95E-11;4,83E-14;2,86E-14;3,96E-11;3,55E-10;3,48E-13;1,00E-13;3,56E-10;1,76E-09;1,68E-12;4,19E-13;1,76E-09
1,63;8,19E-12;2,30E-14;2,11E-14;8,23E-12;4,54E-11;7,98E-14;3,15E-14;4,55E-11;4,18E-10;6,48E-13;1,36E-13;4,18E-10;2,07E-09;3,17E-12;5,98E-13;2,08E-09
1,64;8,11E-12;2,28E-14;2,67E-14;8,16E-12;4,49E-11;7,38E-14;3,84E-14;4,50E-11;4,13E-10;5,83E-13;1,55E-13;4,14E-10;2,05E-09;2,85E-12;6,73E-13;2,05E-09
1,65;8,23E-12;1,86E-14;2,27E-14;8,27E-12;4,70E-11;5,69E-14;3,11E-14;4,71E-11;4,34E-10;4,40E-13;1,15E-13;4,35E-10;2,16E-09;2,14E-12;4,87E-13;2,16E-09
1,66;8,37E-12;2,09E-14;1,96E-14;8,41E-12;4,74E-11;5,95E-14;2,71E-14;4,75E-11;4,38E-10;4,45E-13;1,03E-13;4,39E-10;2,17E-09;2,16E-12;4,39E-13;2,18E-09
1,67;9,43E-12;2,85E-14;2,14E-14;9,48E-12;5,75E-11;1,14E-13;4,08E-14;5,77E-11;5,39E-10;9,66E-13;2,35E-13;5,40E-10;2,68E-09;4,75E-12;1,10E-12;2,68E-09
1,68;9,60E-12;2,22E-14;2,10E-14;9,65E-12;5,95E-11;5,60E-14;3,62E-14;5,96E-11;5,58E-10;3,94E-13;1,88E-13;5,59E-10;2,78E-09;1,90E-12;8,62E-13;2,78E-09
1,69;9,69E-12;2,17E-14;2,59E-14;9,74E-12;6,04E-11;6,70E-14;4,47E-14;6,05E-11;5,68E-10;5,20E-13;2,32E-13;5,68E-10;2,82E-09;2,54E-12;1,07E-12;2,83E-09
1,70;1,01E-11;2,07E-14;2,13E-14;1,01E-11;6,24E-11;6,59E-14;3,56E-14;6,25E-11;5,85E-10;5,18E-13;1,79E-13;5,86E-10;2,91E-09;2,53E-12;8,16E-13;2,91E-09
1,71;1,05E-11;2,09E-14;2,31E-14;1,05E-11;6,74E-11;4,60E-14;3,00E-14;6,75E-11;6,37E-10;2,97E-13;9,88E-14;6,37E-10;3,17E-09;1,41E-12;4,05E-13;3,17E-09
1,72;1,08E-11;2,11E-14;2,37E-14;1,08E-11;7,09E-11;7,69E-14;4,03E-14;7,10E-11;6,72E-10;6,35E-13;2,07E-13;6,73E-10;3,34E-09;3,12E-12;9,47E-13;3,35E-09
1,73;1,10E-11;2,40E-14;2,31E-14;1,11E-11;7,42E-11;7,56E-14;3,28E-14;7,43E-11;7,06E-10;5,92E-13;1,31E-13;7,07E-10;3,51E-09;2,89E-12;5,65E-13;3,52E-09
1,74;1,06E-11;2,53E-14;2,39E-14;1,07E-11;7,12E-11;1,04E-13;4,75E-14;7,13E-11;6,77E-10;8,90E-13;2,84E-13;6,78E-10;3,37E-09;4,38E-12;1,34E-12;3,37E-09
1,75;1,08E-11;2,34E-14;2,05E-14;1,08E-11;7,21E-11;4,82E-14;3,53E-14;7,22E-11;6,86E-10;2,97E-13;1,83E-13;6,86E-10;3,41E-09;1,40E-12;8,40E-13;3,41E-09
1,76;1,17E-11;2,31E-14;2,22E-14;1,17E-11;8,34E-11;8,46E-14;4,40E-14;8,35E-11;8,00E-10;7,00E-13;2,63E-13;8,01E-10;3,99E-09;3,43E-12;1,23E-12;3,99E-09
1,77;1,25E-11;2,80E-14;2,01E-14;1,26E-11;9,00E-11;1,21E-13;3,34E-14;9,01E-11;8,65E-10;1,05E-12;1,66E-13;8,66E-10;4,31E-09;5,18E-12;7,56E-13;4,31E-09
1,78;1,32E-11;1,71E-14;2,50E-14;1,32E-11;9,77E-11;5,12E-14;4,57E-14;9,78E-11;9,42E-10;3,92E-13;2,53E-13;9,43E-10;4,70E-09;1,91E-12;1,17E-12;4,70E-09
1,79;1,35E-11;2,30E-14;2,95E-14;1,35E-11;1,01E-10;6,86E-14;6,16E-14;1,01E-10;9,75E-10;5,24E-13;3,82E-13;9,76E-10;4,86E-09;2,55E-12;1,81E-12;4,86E-09
1,80;1,36E-11;2,42E-14;2,49E-14;1,37E-11;1,04E-10;7,43E-14;4,72E-14;1,04E-10;1,00E-09;5,75E-13;2,71E-13;1,00E-09;5,00E-09;2,80E-12;1,26E-12;5,01E-09
1,81;1,44E-11;2,88E-14;2,54E-14;1,44E-11;1,09E-10;9,73E-14;5,05E-14;1,10E-10;1,06E-09;7,83E-13;3,02E-13;1,06E-09;5,28E-09;3,83E-12;1,42E-12;5,29E-09
1,82;1,45E-11;4,16E-14;2,91E-14;1,46E-11;1,13E-10;2,31E-13;6,58E-14;1,14E-10;1,10E-09;2,13E-12;4,32E-13;1,11E-09;5,50E-09;1,05E-11;2,06E-12;5,51E-09
1,83;1,54E-11;3,95E-14;3,22E-14;1,54E-11;1,24E-10;1,88E-13;6,23E-14;1,24E-10;1,21E-09;1,68E-12;3,63E-13;1,21E-09;6,02E-09;8,29E-12;1,70E-12;6,03E-09
1,84;1,58E-11;5,18E-14;4,27E-14;1,59E-11;1,30E-10;3,01E-13;7,94E-14;1,30E-10;1,27E-09;2,79E-12;4,47E-13;1,27E-09;6,35E-09;1,39E-11;2,08E-12;6,36E-09
1,85;1,62E-11;6,08E-14;5,62E-14;1,63E-11;1,37E-10;2,57E-13;1,17E-13;1,37E-10;1,34E-09;2,22E-12;7,19E-13;1,35E-09;6,71E-09;1,09E-11;3,40E-12;6,72E-09
1,86;1,74E-11;6,01E-14;5,87E-14;1,75E-11;1,50E-10;2,48E-13;1,33E-13;1,50E-10;1,48E-09;2,13E-12;8,72E-13;1,48E-09;7,37E-09;1,05E-11;4,16E-12;7,39E-09
1,87;2,44E-11;6,53E-14;5,38E-14;2,45E-11;2,15E-10;4,09E-13;1,48E-13;2,16E-10;2,12E-09;3,85E-12;1,09E-12;2,13E-09;1,06E-08;1,91E-11;5,28E-12;1,06E-08
1,88;3,36E-11;8,99E-14;4,70E-14;3,38E-11;3,04E-10;7,32E-13;1,60E-13;3,05E-10;3,00E-09;7,15E-12;1,29E-12;3,01E-09;1,50E-08;3,57E-11;6,30E-12;1,51E-08
1,89;4,23E-11;1,26E-13;4,83E-14;4,25E-11;3,88E-10;1,06E-12;2,22E-13;3,89E-10;3,84E-09;1,04E-11;1,96E-12;3,86E-09;1,92E-08;5,21E-11;9,66E-12;1,93E-08
1,90;5,23E-11;1,34E-13;5,49E-14;5,25E-11;4,86E-10;1,15E-12;3,03E-13;4,88E-10;4,83E-09;1,13E-11;2,78E-12;4,84E-09;2,41E-08;5,63E-11;1,38E-11;2,42E-08
1,91;6,26E-11;1,69E-13;6,46E-14;6,29E-11;5,86E-10;1,46E-12;3,90E-13;5,88E-10;5,82E-09;1,44E-11;3,65E-12;5,84E-09;2,91E-08;7,17E-11;1,81E-11;2,92E-08
1,92;7,10E-11;2,21E-13;7,66E-14;7,13E-11;6,68E-10;2,07E-12;5,37E-13;6,71E-10;6,64E-09;2,06E-11;5,14E-12;6,67E-09;3,32E-08;1,03E-10;2,56E-11;3,33E-08
1,93;8,45E-11;2,81E-13;8,61E-14;8,49E-11;8,00E-10;2,63E-12;6,34E-13;8,04E-10;7,96E-09;2,61E-11;6,12E-12;7,99E-09;3,98E-08;1,31E-10;3,05E-11;3,99E-08
1,94;9,24E-11;4,28E-13;1,07E-13;9,30E-11;8,80E-10;4,11E-12;8,46E-13;8,85E-10;8,75E-09;4,10E-11;8,24E-12;8,80E-09;4,38E-08;2,05E-10;4,11E-11;4,40E-08
1,95;1,02E-10;5,58E-13;1,38E-13;1,03E-10;9,75E-10;5,43E-12;1,14E-12;9,82E-10;9,71E-09;5,42E-11;1,12E-11;9,77E-09;4,85E-08;2,71E-10;5,57E-11;4,88E-08
1,96;1,17E-10;7,55E-13;2,06E-13;1,18E-10;1,11E-09;7,34E-12;1,81E-12;1,12E-09;1,11E-08;7,32E-11;1,79E-11;1,12E-08;5,54E-08;3,66E-10;8,93E-11;5,58E-08
1,97;1,32E-10;9,58E-13;2,74E-13;1,33E-10;1,27E-09;9,39E-12;2,52E-12;1,28E-09;1,26E-08;9,37E-11;2,50E-11;1,27E-08;6,30E-08;4,68E-10;1,25E-10;6,36E-08
1,98;1,48E-10;1,38E-12;3,69E-13;1,50E-10;1,43E-09;1,36E-11;3,41E-12;1,44E-09;1,42E-08;1,36E-10;3,38E-11;1,44E-08;7,11E-08;6,78E-10;1,69E-10;7,19E-08
1,99;1,65E-10;2,05E-12;5,32E-13;1,67E-10;1,59E-09;2,03E-11;5,07E-12;1,61E-09;1,58E-08;2,02E-10;5,04E-11;1,61E-08;7,90E-08;1,01E-09;2,52E-10;8,03E-08
2,00;1,83E-10;2,90E-12;7,98E-13;1,86E-10;1,76E-09;2,88E-11;7,65E-12;1,80E-09;1,76E-08;2,88E-10;7,61E-11;1,79E-08;8,78E-08;1,44E-09;3,81E-10;8,96E-08
2,01;2,05E-10;4,64E-12;1,19E-12;2,11E-10;1,98E-09;4,61E-11;1,15E-11;2,04E-09;1,97E-08;4,61E-10;1,15E-10;2,03E-08;9,87E-08;2,30E-09;5,74E-10;1,02E-07
2,02;2,25E-10;7,11E-12;1,78E-12;2,34E-10;2,18E-09;7,07E-11;1,73E-11;2,27E-09;2,17E-08;7,07E-10;1,73E-10;2,26E-08;1,09E-07;3,54E-09;8,64E-10;1,13E-07
2,03;2,51E-10;1,10E-11;2,73E-12;2,65E-10;2,43E-09;1,09E-10;2,67E-11;2,57E-09;2,43E-08;1,09E-09;2,66E-10;2,56E-08;1,21E-07;5,46E-09;1,33E-09;1,28E-07
2,04;2,79E-10;1,74E-11;4,23E-12;3,00E-10;2,70E-09;1,73E-10;4,16E-11;2,92E-09;2,70E-08;1,73E-09;4,15E-10;2,91E-08;1,35E-07;8,66E-09;2,07E-09;1,45E-07
2,05;3,15E-10;2,79E-11;6,86E-12;3,50E-10;3,06E-09;2,78E-10;6,74E-11;3,40E-09;3,05E-08;2,78E-09;6,73E-10;3,40E-08;1,52E-07;1,39E-08;3,36E-09;1,70E-07
2,06;3,50E-10;4,12E-11;1,02E-11;4,02E-10;3,40E-09;4,10E-10;1,00E-10;3,91E-09;3,39E-08;4,10E-09;1,00E-09;3,90E-08;1,70E-07;2,05E-08;5,01E-09;1,95E-07
2,07;3,80E-10;5,42E-11;1,35E-11;4,48E-10;3,70E-09;5,40E-10;1,32E-10;4,37E-09;3,69E-08;5,39E-09;1,32E-09;4,36E-08;1,84E-07;2,70E-08;6,59E-09;2,18E-07
2,08;3,99E-10;6,25E-11;1,55E-11;4,77E-10;3,86E-09;6,22E-10;1,52E-10;4,64E-09;3,85E-08;6,22E-09;1,52E-09;4,62E-08;1,93E-07;3,11E-08;7,58E-09;2,31E-07
2,09;4,06E-10;6,20E-11;1,57E-11;4,84E-10;3,93E-09;6,17E-10;1,53E-10;4,70E-09;3,92E-08;6,16E-09;1,53E-09;4,69E-08;1,96E-07;3,08E-08;7,64E-09;2,34E-07
2,10;3,98E-10;5,65E-11;1,44E-11;4,69E-10;3,86E-09;5,62E-10;1,40E-10;4,56E-09;3,85E-08;5,61E-09;1,40E-09;4,55E-08;1,92E-07;2,81E-08;6,98E-09;2,27E-07
2,11;3,78E-10;4,72E-11;1,22E-11;4,38E-10;3,66E-09;4,70E-10;1,19E-10;4,25E-09;3,65E-08;4,70E-09;1,19E-09;4,24E-08;1,82E-07;2,35E-08;5,93E-09;2,12E-07
2,12;3,56E-10;3,69E-11;9,33E-12;4,03E-10;3,46E-09;3,67E-10;9,14E-11;3,92E-09;3,45E-08;3,67E-09;9,12E-10;3,91E-08;1,72E-07;1,84E-08;4,56E-09;1,95E-07
2,13;3,32E-10;2,64E-11;6,59E-12;3,65E-10;3,22E-09;2,63E-10;6,44E-11;3,54E-09;3,21E-08;2,63E-09;6,42E-10;3,53E-08;1,60E-07;1,31E-08;3,21E-09;1,77E-07
2,14;3,07E-10;1,82E-11;4,51E-12;3,30E-10;2,98E-09;1,81E-10;4,40E-11;3,20E-09;2,97E-08;1,81E-09;4,39E-10;3,19E-08;1,48E-07;9,05E-09;2,19E-09;1,60E-07
2,15;2,88E-10;1,29E-11;3,22E-12;3,04E-10;2,79E-09;1,28E-10;3,14E-11;2,95E-09;2,78E-08;1,28E-09;3,13E-10;2,94E-08;1,39E-07;6,41E-09;1,57E-09;1,47E-07
2,16;2,67E-10;9,42E-12;2,37E-12;2,79E-10;2,60E-09;9,38E-11;2,31E-11;2,71E-09;2,59E-08;9,37E-10;2,31E-10;2,70E-08;1,29E-07;4,69E-09;1,15E-09;1,35E-07
2,17;2,51E-10;7,39E-12;1,85E-12;2,61E-10;2,43E-09;7,36E-11;1,81E-11;2,53E-09;2,43E-08;7,36E-10;1,81E-10;2,52E-08;1,21E-07;3,68E-09;9,04E-10;1,26E-07
2,18;2,39E-10;6,20E-12;1,52E-12;2,47E-10;2,32E-09;6,18E-11;1,49E-11;2,40E-09;2,31E-08;6,17E-10;1,49E-10;2,39E-08;1,16E-07;3,09E-09;7,43E-10;1,19E-07
2,19;2,22E-10;5,13E-12;1,29E-12;2,29E-10;2,15E-09;5,10E-11;1,27E-11;2,22E-09;2,15E-08;5,09E-10;1,26E-10;2,21E-08;1,07E-07;2,55E-09;6,32E-10;1,11E-07
2,20;2,10E-10;4,56E-12;1,12E-12;2,16E-10;2,04E-09;4,54E-11;1,10E-11;2,09E-09;2,03E-08;4,54E-10;1,10E-10;2,09E-08;1,01E-07;2,27E-09;5,49E-10;1,04E-07
2,21;1,97E-10;4,08E-12;1,06E-12;2,02E-10;1,91E-09;4,06E-11;1,03E-11;1,96E-09;1,90E-08;4,06E-10;1,03E-10;1,95E-08;9,50E-08;2,03E-09;5,13E-10;9,76E-08
2,22;1,88E-10;3,66E-12;9,62E-13;1,93E-10;1,82E-09;3,65E-11;9,38E-12;1,86E-09;1,81E-08;3,65E-10;9,36E-11;1,86E-08;9,06E-08;1,82E-09;4,68E-10;9,29E-08
2,23;1,78E-10;3,45E-12;8,95E-13;1,82E-10;1,72E-09;3,43E-11;8,70E-12;1,76E-09;1,71E-08;3,43E-10;8,68E-11;1,76E-08;8,56E-08;1,72E-09;4,34E-10;8,77E-08
2,24;1,67E-10;3,40E-12;8,67E-13;1,71E-10;1,61E-09;3,38E-11;8,45E-12;1,66E-09;1,61E-08;3,38E-10;8,43E-11;1,65E-08;8,04E-08;1,69E-09;4,21E-10;8,25E-08
2,25;1,62E-10;3,28E-12;8,06E-13;1,66E-10;1,56E-09;3,26E-11;7,85E-12;1,60E-09;1,56E-08;3,26E-10;7,83E-11;1,60E-08;7,79E-08;1,63E-09;3,91E-10;7,99E-08
2,26;1,53E-10;3,16E-12;7,40E-13;1,57E-10;1,47E-09;3,15E-11;7,15E-12;1,51E-09;1,47E-08;3,15E-10;7,12E-11;1,51E-08;7,34E-08;1,57E-09;3,56E-10;7,53E-08
