zero of S position (m) defined 2m before the entrance of the first dipole;Stabilised Pressure profils Dose = 1A*h (4BA section);;;;;;;;;;;;;;;
Current ?;1mA;;;;10mA;;;;100mA;;;;500mA;;;
5,35;1,28E-11;1,15E-13;3,43E-14;1,30E-11;8,78E-11;9,76E-13;1,37E-13;8,89E-11;8,37E-10;9,59E-12;1,17E-12;8,48E-10;4,17E-09;4,79E-11;5,75E-12;4,22E-09
5,36;1,27E-11;1,11E-13;3,39E-14;1,29E-11;8,73E-11;9,39E-13;1,34E-13;8,84E-11;8,33E-10;9,22E-12;1,13E-12;8,43E-10;4,15E-09;4,60E-11;5,56E-12;4,20E-09
5,37;1,27E-11;1,06E-13;3,45E-14;1,28E-11;8,69E-11;8,86E-13;1,35E-13;8,79E-11;8,29E-10;8,68E-12;1,14E-12;8,39E-10;4,13E-09;4,33E-11;5,60E-12;4,18E-09
5,38;1,26E-11;1,09E-13;3,36E-14;1,27E-11;8,63E-11;9,10E-13;1,30E-13;8,74E-11;8,24E-10;8,93E-12;1,09E-12;8,34E-10;4,10E-09;4,45E-11;5,36E-12;4,15E-09
5,39;1,26E-11;1,08E-13;3,47E-14;1,27E-11;8,58E-11;9,11E-13;1,28E-13;8,68E-11;8,18E-10;8,94E-12;1,06E-12;8,28E-10;4,07E-09;4,46E-11;5,20E-12;4,12E-09
5,40;1,25E-11;1,04E-13;3,33E-14;1,26E-11;8,51E-11;8,69E-13;1,23E-13;8,61E-11;8,11E-10;8,53E-12;1,02E-12;8,21E-10;4,04E-09;4,26E-11;5,01E-12;4,09E-09
5,41;1,25E-11;9,70E-14;3,25E-14;1,26E-11;8,44E-11;8,07E-13;1,22E-13;8,54E-11;8,04E-10;7,91E-12;1,02E-12;8,13E-10;4,00E-09;3,95E-11;4,99E-12;4,05E-09
5,42;1,24E-11;9,28E-14;3,27E-14;1,25E-11;8,39E-11;7,66E-13;1,18E-13;8,47E-11;7,98E-10;7,50E-12;9,73E-13;8,07E-10;3,97E-09;3,74E-11;4,77E-12;4,02E-09
5,43;1,23E-11;9,22E-14;3,27E-14;1,24E-11;8,31E-11;7,64E-13;1,15E-13;8,40E-11;7,92E-10;7,48E-12;9,39E-13;8,00E-10;3,94E-09;3,74E-11;4,60E-12;3,98E-09
5,44;1,23E-11;8,75E-14;3,05E-14;1,24E-11;8,29E-11;7,27E-13;1,07E-13;8,38E-11;7,90E-10;7,12E-12;8,74E-13;7,98E-10;3,93E-09;3,55E-11;4,28E-12;3,97E-09
5,45;1,23E-11;8,57E-14;2,97E-14;1,24E-11;8,27E-11;7,00E-13;1,00E-13;8,35E-11;7,87E-10;6,84E-12;8,08E-13;7,95E-10;3,92E-09;3,41E-11;3,95E-12;3,96E-09
5,46;1,23E-11;8,52E-14;2,90E-14;1,24E-11;8,23E-11;6,98E-13;9,61E-14;8,31E-11;7,82E-10;6,82E-12;7,66E-13;7,90E-10;3,89E-09;3,40E-11;3,75E-12;3,93E-09
5,47;1,23E-11;8,16E-14;2,79E-14;1,24E-11;8,17E-11;6,54E-13;8,92E-14;8,25E-11;7,77E-10;6,38E-12;7,02E-13;7,84E-10;3,87E-09;3,18E-11;3,43E-12;3,90E-09
5,48;1,22E-11;7,50E-14;2,70E-14;1,23E-11;8,13E-11;5,94E-13;8,38E-14;8,20E-11;7,73E-10;5,78E-12;6,51E-13;7,79E-10;3,85E-09;2,88E-11;3,17E-12;3,88E-09
5,49;1,21E-11;7,14E-14;2,77E-14;1,22E-11;8,07E-11;5,55E-13;8,23E-14;8,13E-11;7,66E-10;5,40E-12;6,28E-13;7,72E-10;3,81E-09;2,69E-11;3,05E-12;3,84E-09
5,50;1,21E-11;6,98E-14;2,71E-14;1,22E-11;8,04E-11;5,43E-13;8,00E-14;8,10E-11;7,63E-10;5,28E-12;6,09E-13;7,69E-10;3,80E-09;2,63E-11;2,96E-12;3,82E-09
5,51;1,21E-11;6,49E-14;2,79E-14;1,22E-11;8,00E-11;4,95E-13;7,83E-14;8,06E-11;7,60E-10;4,80E-12;5,83E-13;7,65E-10;3,78E-09;2,39E-11;2,83E-12;3,81E-09
5,52;1,21E-11;6,18E-14;2,80E-14;1,22E-11;8,04E-11;4,61E-13;7,81E-14;8,10E-11;7,64E-10;4,45E-12;5,79E-13;7,69E-10;3,80E-09;2,22E-11;2,80E-12;3,82E-09
5,53;1,21E-11;6,15E-14;2,67E-14;1,22E-11;7,99E-11;4,48E-13;7,22E-14;8,04E-11;7,58E-10;4,31E-12;5,27E-13;7,63E-10;3,77E-09;2,15E-11;2,55E-12;3,80E-09
5,54;1,20E-11;5,59E-14;2,66E-14;1,21E-11;7,93E-11;4,10E-13;6,74E-14;7,98E-11;7,52E-10;3,95E-12;4,75E-13;7,57E-10;3,74E-09;1,97E-11;2,29E-12;3,77E-09
5,55;1,19E-11;5,36E-14;2,53E-14;1,20E-11;7,88E-11;3,77E-13;6,25E-14;7,92E-11;7,47E-10;3,61E-12;4,34E-13;7,51E-10;3,72E-09;1,80E-11;2,09E-12;3,74E-09
5,56;1,20E-11;5,15E-14;2,56E-14;1,21E-11;7,88E-11;3,66E-13;6,10E-14;7,92E-11;7,46E-10;3,51E-12;4,15E-13;7,50E-10;3,71E-09;1,75E-11;1,99E-12;3,73E-09
5,57;1,16E-11;4,66E-14;2,51E-14;1,17E-11;7,45E-11;3,18E-13;5,74E-14;7,48E-11;7,03E-10;3,04E-12;3,80E-13;7,06E-10;3,49E-09;1,51E-11;1,82E-12;3,51E-09
5,58;9,42E-12;3,63E-14;2,29E-14;9,48E-12;5,29E-11;2,05E-13;4,29E-14;5,32E-11;4,88E-10;1,89E-12;2,44E-13;4,90E-10;2,42E-09;9,40E-12;1,14E-12;2,43E-09
5,59;7,19E-12;2,70E-14;2,14E-14;7,24E-12;3,10E-11;1,13E-13;3,14E-14;3,12E-11;2,69E-10;9,68E-13;1,31E-13;2,70E-10;1,33E-09;4,77E-12;5,75E-13;1,33E-09
5,60;6,43E-12;2,47E-14;2,06E-14;6,48E-12;2,42E-11;9,28E-14;2,82E-14;2,43E-11;2,02E-10;7,74E-13;1,04E-13;2,03E-10;9,92E-10;3,80E-12;4,42E-13;9,96E-10
5,61;6,44E-12;2,45E-14;2,13E-14;6,48E-12;2,40E-11;9,41E-14;2,86E-14;2,41E-11;2,00E-10;7,90E-13;1,02E-13;2,01E-10;9,82E-10;3,88E-12;4,27E-13;9,86E-10
5,62;6,49E-12;2,41E-14;2,18E-14;6,54E-12;2,40E-11;9,27E-14;2,98E-14;2,41E-11;1,99E-10;7,80E-13;1,09E-13;2,00E-10;9,76E-10;3,83E-12;4,62E-13;9,80E-10
5,63;6,47E-12;2,44E-14;2,26E-14;6,52E-12;2,40E-11;9,39E-14;3,07E-14;2,42E-11;2,00E-10;7,89E-13;1,12E-13;2,01E-10;9,80E-10;3,88E-12;4,72E-13;9,84E-10
5,64;6,48E-12;2,53E-14;2,18E-14;6,53E-12;2,40E-11;1,02E-13;3,05E-14;2,41E-11;1,99E-10;8,65E-13;1,17E-13;2,00E-10;9,76E-10;4,26E-12;5,00E-13;9,81E-10
5,65;6,46E-12;2,57E-14;2,19E-14;6,51E-12;2,40E-11;9,93E-14;3,06E-14;2,41E-11;1,99E-10;8,35E-13;1,17E-13;2,00E-10;9,78E-10;4,11E-12;5,03E-13;9,82E-10
5,66;6,45E-12;2,57E-14;2,27E-14;6,50E-12;2,38E-11;1,03E-13;3,17E-14;2,39E-11;1,97E-10;8,72E-13;1,22E-13;1,98E-10;9,68E-10;4,29E-12;5,23E-13;9,73E-10
5,67;6,47E-12;2,75E-14;2,33E-14;6,52E-12;2,40E-11;1,12E-13;3,28E-14;2,41E-11;1,99E-10;9,58E-13;1,28E-13;2,00E-10;9,77E-10;4,72E-12;5,49E-13;9,82E-10
5,68;6,53E-12;2,77E-14;2,32E-14;6,58E-12;2,41E-11;1,14E-13;3,30E-14;2,42E-11;1,99E-10;9,73E-13;1,31E-13;2,01E-10;9,79E-10;4,79E-12;5,65E-13;9,84E-10
5,69;6,95E-12;2,91E-14;2,25E-14;7,00E-12;2,83E-11;1,35E-13;3,41E-14;2,84E-11;2,41E-10;1,20E-12;1,50E-13;2,43E-10;1,19E-09;5,92E-12;6,66E-13;1,20E-09
5,70;8,82E-12;3,90E-14;2,36E-14;8,88E-12;4,65E-11;2,43E-13;4,62E-14;4,68E-11;4,24E-10;2,28E-12;2,73E-13;4,26E-10;2,10E-09;1,13E-11;1,28E-12;2,11E-09
5,71;1,12E-11;5,66E-14;2,59E-14;1,13E-11;7,03E-11;4,09E-13;6,69E-14;7,07E-11;6,61E-10;3,94E-12;4,77E-13;6,65E-10;3,29E-09;1,96E-11;2,30E-12;3,31E-09
5,72;1,17E-11;5,91E-14;2,56E-14;1,18E-11;7,59E-11;4,27E-13;6,62E-14;7,64E-11;7,17E-10;4,11E-12;4,72E-13;7,22E-10;3,57E-09;2,05E-11;2,28E-12;3,59E-09
5,73;1,17E-11;5,41E-14;2,48E-14;1,18E-11;7,58E-11;3,73E-13;5,99E-14;7,62E-11;7,16E-10;3,57E-12;4,11E-13;7,20E-10;3,56E-09;1,78E-11;1,97E-12;3,58E-09
5,74;1,16E-11;4,76E-14;2,40E-14;1,17E-11;7,55E-11;3,12E-13;5,42E-14;7,59E-11;7,15E-10;2,96E-12;3,56E-13;7,18E-10;3,56E-09;1,47E-11;1,70E-12;3,57E-09
5,75;1,17E-11;4,26E-14;2,38E-14;1,18E-11;7,58E-11;2,69E-13;5,26E-14;7,62E-11;7,17E-10;2,53E-12;3,40E-13;7,20E-10;3,57E-09;1,26E-11;1,62E-12;3,58E-09
5,76;1,17E-11;4,13E-14;2,40E-14;1,18E-11;7,59E-11;2,51E-13;5,14E-14;7,62E-11;7,18E-10;2,35E-12;3,26E-13;7,21E-10;3,57E-09;1,17E-11;1,55E-12;3,59E-09
5,77;1,17E-11;4,06E-14;2,43E-14;1,18E-11;7,55E-11;2,44E-13;4,89E-14;7,58E-11;7,13E-10;2,27E-12;2,96E-13;7,16E-10;3,55E-09;1,13E-11;1,39E-12;3,56E-09
5,78;1,17E-11;3,99E-14;2,48E-14;1,17E-11;7,54E-11;2,43E-13;4,83E-14;7,57E-11;7,12E-10;2,27E-12;2,83E-13;7,15E-10;3,54E-09;1,13E-11;1,33E-12;3,56E-09
5,79;1,17E-11;3,79E-14;2,54E-14;1,17E-11;7,53E-11;2,27E-13;4,66E-14;7,56E-11;7,12E-10;2,12E-12;2,59E-13;7,14E-10;3,54E-09;1,05E-11;1,20E-12;3,55E-09
5,80;1,17E-11;3,69E-14;2,37E-14;1,18E-11;7,54E-11;2,13E-13;4,50E-14;7,56E-11;7,12E-10;1,97E-12;2,58E-13;7,14E-10;3,54E-09;9,79E-12;1,20E-12;3,55E-09
5,81;1,17E-11;3,45E-14;2,41E-14;1,17E-11;7,55E-11;1,88E-13;4,45E-14;7,57E-11;7,13E-10;1,72E-12;2,48E-13;7,15E-10;3,55E-09;8,53E-12;1,15E-12;3,56E-09
5,82;1,17E-11;3,58E-14;2,36E-14;1,18E-11;7,59E-11;1,98E-13;4,26E-14;7,61E-11;7,18E-10;1,82E-12;2,33E-13;7,20E-10;3,57E-09;9,04E-12;1,08E-12;3,58E-09
5,83;1,18E-11;3,51E-14;2,32E-14;1,18E-11;7,65E-11;1,97E-13;4,19E-14;7,67E-11;7,24E-10;1,82E-12;2,29E-13;7,26E-10;3,60E-09;9,02E-12;1,06E-12;3,61E-09
5,84;1,19E-11;3,43E-14;2,40E-14;1,20E-11;7,75E-11;1,92E-13;4,18E-14;7,77E-11;7,33E-10;1,77E-12;2,20E-13;7,35E-10;3,65E-09;8,78E-12;1,01E-12;3,66E-09
5,85;1,20E-11;3,37E-14;2,38E-14;1,21E-11;7,82E-11;1,84E-13;4,00E-14;7,85E-11;7,40E-10;1,69E-12;2,02E-13;7,42E-10;3,68E-09;8,39E-12;9,22E-13;3,69E-09
5,86;1,22E-11;3,18E-14;2,26E-14;1,23E-11;8,07E-11;1,57E-13;3,90E-14;8,09E-11;7,66E-10;1,41E-12;2,03E-13;7,67E-10;3,81E-09;6,98E-12;9,32E-13;3,82E-09
5,87;1,26E-11;2,80E-14;2,19E-14;1,26E-11;8,44E-11;1,27E-13;3,46E-14;8,46E-11;8,03E-10;1,11E-12;1,61E-13;8,04E-10;4,00E-09;5,49E-12;7,24E-13;4,00E-09
5,88;1,26E-11;2,53E-14;2,28E-14;1,27E-11;8,54E-11;1,05E-13;3,52E-14;8,56E-11;8,14E-10;8,97E-13;1,59E-13;8,15E-10;4,05E-09;4,42E-12;7,10E-13;4,06E-09
5,89;1,24E-11;2,63E-14;2,17E-14;1,25E-11;8,38E-11;1,10E-13;3,40E-14;8,40E-11;7,98E-10;9,49E-13;1,56E-13;7,99E-10;3,97E-09;4,68E-12;7,01E-13;3,98E-09
5,90;1,24E-11;2,69E-14;2,13E-14;1,25E-11;8,33E-11;1,20E-13;3,31E-14;8,34E-11;7,92E-10;1,05E-12;1,51E-13;7,93E-10;3,94E-09;5,17E-12;6,75E-13;3,95E-09
5,91;1,23E-11;2,56E-14;2,09E-14;1,23E-11;8,12E-11;1,07E-13;3,08E-14;8,14E-11;7,71E-10;9,25E-13;1,29E-13;7,72E-10;3,84E-09;4,56E-12;5,68E-13;3,84E-09
5,92;1,19E-11;2,39E-14;2,18E-14;1,20E-11;7,80E-11;8,53E-14;2,97E-14;7,81E-11;7,38E-10;6,99E-13;1,08E-13;7,39E-10;3,67E-09;3,43E-12;4,58E-13;3,68E-09
5,93;1,15E-11;2,20E-14;2,27E-14;1,16E-11;7,44E-11;6,80E-14;2,88E-14;7,45E-11;7,03E-10;5,28E-13;9,01E-14;7,04E-10;3,50E-09;2,57E-12;3,63E-13;3,50E-09
5,94;1,12E-11;2,12E-14;2,05E-14;1,12E-11;7,08E-11;5,93E-14;2,60E-14;7,09E-11;6,67E-10;4,41E-13;8,12E-14;6,68E-10;3,32E-09;2,14E-12;3,26E-13;3,32E-09
5,95;1,09E-11;2,04E-14;2,02E-14;1,09E-11;6,75E-11;5,23E-14;2,51E-14;6,76E-11;6,34E-10;3,71E-13;7,43E-14;6,35E-10;3,15E-09;1,78E-12;2,93E-13;3,15E-09
5,96;1,05E-11;2,01E-14;2,05E-14;1,06E-11;6,43E-11;4,45E-14;2,43E-14;6,44E-11;6,02E-10;2,88E-13;6,24E-14;6,02E-10;2,99E-09;1,37E-12;2,32E-13;2,99E-09
5,97;1,02E-11;1,88E-14;2,07E-14;1,02E-11;6,09E-11;3,74E-14;2,39E-14;6,10E-11;5,69E-10;2,23E-13;5,60E-14;5,69E-10;2,83E-09;1,05E-12;1,99E-13;2,83E-09
5,98;9,85E-12;1,81E-14;2,15E-14;9,89E-12;5,79E-11;3,63E-14;2,48E-14;5,80E-11;5,38E-10;2,19E-13;5,76E-14;5,39E-10;2,67E-09;1,03E-12;2,03E-13;2,67E-09
5,99;9,57E-12;1,91E-14;2,27E-14;9,61E-12;5,57E-11;4,23E-14;2,61E-14;5,58E-11;5,17E-10;2,74E-13;5,98E-14;5,17E-10;2,57E-09;1,31E-12;2,10E-13;2,57E-09
6,00;9,35E-12;1,86E-14;2,38E-14;9,39E-12;5,32E-11;4,25E-14;2,67E-14;5,33E-11;4,92E-10;2,82E-13;5,58E-14;4,92E-10;2,44E-09;1,34E-12;1,85E-13;2,44E-09
6,01;9,20E-12;1,82E-14;2,23E-14;9,24E-12;5,13E-11;4,23E-14;2,50E-14;5,14E-11;4,72E-10;2,84E-13;5,21E-14;4,73E-10;2,34E-09;1,36E-12;1,72E-13;2,34E-09
6,02;9,02E-12;1,90E-14;2,18E-14;9,06E-12;4,94E-11;4,25E-14;2,50E-14;4,94E-11;4,53E-10;2,77E-13;5,74E-14;4,53E-10;2,25E-09;1,32E-12;2,01E-13;2,25E-09
6,03;8,76E-12;1,87E-14;2,21E-14;8,80E-12;4,75E-11;4,12E-14;2,56E-14;4,75E-11;4,35E-10;2,66E-13;6,03E-14;4,35E-10;2,16E-09;1,26E-12;2,14E-13;2,16E-09
6,04;8,64E-12;2,04E-14;2,22E-14;8,68E-12;4,66E-11;4,72E-14;2,63E-14;4,67E-11;4,27E-10;3,15E-13;6,76E-14;4,27E-10;2,12E-09;1,51E-12;2,51E-13;2,12E-09
6,05;8,53E-12;2,20E-14;2,23E-14;8,58E-12;4,61E-11;5,90E-14;2,74E-14;4,62E-11;4,22E-10;4,29E-13;7,84E-14;4,22E-10;2,09E-09;2,07E-12;3,05E-13;2,09E-09
6,06;8,50E-12;2,27E-14;2,21E-14;8,55E-12;4,55E-11;7,34E-14;2,97E-14;4,56E-11;4,15E-10;5,81E-13;1,05E-13;4,16E-10;2,06E-09;2,84E-12;4,42E-13;2,06E-09
6,07;8,55E-12;2,60E-14;2,29E-14;8,60E-12;4,53E-11;9,68E-14;3,36E-14;4,54E-11;4,13E-10;8,05E-13;1,41E-13;4,13E-10;2,04E-09;3,95E-12;6,16E-13;2,05E-09
6,08;8,59E-12;2,98E-14;2,33E-14;8,65E-12;4,53E-11;1,34E-13;3,70E-14;4,55E-11;4,13E-10;1,18E-12;1,73E-13;4,14E-10;2,04E-09;5,83E-12;7,80E-13;2,05E-09
6,09;8,65E-12;3,34E-14;2,33E-14;8,71E-12;4,57E-11;1,76E-13;4,01E-14;4,59E-11;4,16E-10;1,61E-12;2,08E-13;4,18E-10;2,06E-09;7,96E-12;9,55E-13;2,07E-09
6,10;8,69E-12;3,96E-14;2,47E-14;8,76E-12;4,60E-11;2,43E-13;4,79E-14;4,62E-11;4,19E-10;2,28E-12;2,80E-13;4,21E-10;2,07E-09;1,13E-11;1,31E-12;2,09E-09
6,11;8,85E-12;4,85E-14;2,64E-14;8,93E-12;4,72E-11;3,38E-13;6,14E-14;4,76E-11;4,31E-10;3,23E-12;4,11E-13;4,34E-10;2,14E-09;1,61E-11;1,97E-12;2,15E-09
6,12;8,94E-12;6,30E-14;2,65E-14;9,03E-12;4,84E-11;4,77E-13;7,61E-14;4,89E-11;4,43E-10;4,62E-12;5,72E-13;4,48E-10;2,20E-09;2,30E-11;2,78E-12;2,22E-09
6,13;9,06E-12;7,66E-14;2,87E-14;9,16E-12;4,95E-11;6,11E-13;9,32E-14;5,02E-11;4,54E-10;5,95E-12;7,39E-13;4,61E-10;2,25E-09;2,97E-11;3,61E-12;2,28E-09
6,14;9,25E-12;8,70E-14;3,01E-14;9,37E-12;5,08E-11;7,08E-13;1,06E-13;5,16E-11;4,67E-10;6,92E-12;8,63E-13;4,74E-10;2,31E-09;3,45E-11;4,23E-12;2,35E-09
6,15;9,29E-12;9,89E-14;3,16E-14;9,42E-12;5,14E-11;8,28E-13;1,18E-13;5,24E-11;4,73E-10;8,12E-12;9,77E-13;4,82E-10;2,35E-09;4,05E-11;4,80E-12;2,39E-09
6,16;9,36E-12;1,09E-13;3,30E-14;9,50E-12;5,22E-11;9,24E-13;1,27E-13;5,33E-11;4,81E-10;9,07E-12;1,07E-12;4,91E-10;2,39E-09;4,53E-11;5,27E-12;2,44E-09
6,17;9,48E-12;1,13E-13;3,30E-14;9,63E-12;5,33E-11;9,65E-13;1,31E-13;5,44E-11;4,92E-10;9,48E-12;1,12E-12;5,02E-10;2,44E-09;4,73E-11;5,49E-12;2,49E-09
6,18;9,54E-12;1,17E-13;3,28E-14;9,69E-12;5,39E-11;1,00E-12;1,36E-13;5,51E-11;4,98E-10;9,83E-12;1,16E-12;5,09E-10;2,47E-09;4,91E-11;5,74E-12;2,53E-09
6,19;9,56E-12;1,21E-13;3,43E-14;9,71E-12;5,41E-11;1,03E-12;1,41E-13;5,52E-11;4,99E-10;1,02E-11;1,20E-12;5,10E-10;2,48E-09;5,08E-11;5,93E-12;2,53E-09
6,20;9,55E-12;1,23E-13;3,43E-14;9,71E-12;5,40E-11;1,07E-12;1,39E-13;5,52E-11;4,98E-10;1,06E-11;1,18E-12;5,10E-10;2,47E-09;5,27E-11;5,83E-12;2,53E-09
6,21;9,50E-12;1,21E-13;3,48E-14;9,66E-12;5,37E-11;1,06E-12;1,44E-13;5,49E-11;4,95E-10;1,04E-11;1,23E-12;5,07E-10;2,46E-09;5,20E-11;6,07E-12;2,52E-09
6,22;9,48E-12;1,21E-13;3,55E-14;9,64E-12;5,35E-11;1,05E-12;1,45E-13;5,47E-11;4,93E-10;1,03E-11;1,24E-12;5,05E-10;2,45E-09;5,16E-11;6,11E-12;2,51E-09
6,23;9,45E-12;1,26E-13;3,51E-14;9,61E-12;5,32E-11;1,09E-12;1,44E-13;5,44E-11;4,91E-10;1,07E-11;1,23E-12;5,03E-10;2,44E-09;5,35E-11;6,05E-12;2,50E-09
6,24;9,44E-12;1,29E-13;3,57E-14;9,61E-12;5,30E-11;1,12E-12;1,45E-13;5,42E-11;4,88E-10;1,10E-11;1,23E-12;5,00E-10;2,42E-09;5,50E-11;6,07E-12;2,48E-09
6,25;9,41E-12;1,29E-13;3,62E-14;9,57E-12;5,26E-11;1,12E-12;1,48E-13;5,39E-11;4,85E-10;1,10E-11;1,27E-12;4,97E-10;2,41E-09;5,50E-11;6,26E-12;2,47E-09
6,26;9,34E-12;1,25E-13;3,52E-14;9,50E-12;5,16E-11;1,08E-12;1,47E-13;5,28E-11;4,74E-10;1,07E-11;1,26E-12;4,86E-10;2,35E-09;5,32E-11;6,23E-12;2,41E-09
6,27;9,23E-12;1,19E-13;3,56E-14;9,39E-12;5,06E-11;1,02E-12;1,44E-13;5,17E-11;4,64E-10;9,99E-12;1,22E-12;4,75E-10;2,30E-09;4,99E-11;6,03E-12;2,36E-09
6,28;9,12E-12;1,09E-13;3,45E-14;9,27E-12;4,97E-11;9,22E-13;1,33E-13;5,08E-11;4,55E-10;9,05E-12;1,12E-12;4,66E-10;2,26E-09;4,52E-11;5,50E-12;2,31E-09
6,29;8,88E-12;1,01E-13;3,29E-14;9,01E-12;4,77E-11;8,35E-13;1,18E-13;4,87E-11;4,36E-10;8,18E-12;9,69E-13;4,45E-10;2,16E-09;4,08E-11;4,75E-12;2,21E-09
6,30;8,66E-12;8,24E-14;2,96E-14;8,77E-12;4,55E-11;6,56E-13;9,51E-14;4,62E-11;4,14E-10;6,39E-12;7,50E-13;4,21E-10;2,05E-09;3,19E-11;3,66E-12;2,09E-09
6,31;8,45E-12;6,20E-14;2,70E-14;8,54E-12;4,33E-11;4,57E-13;7,57E-14;4,38E-11;3,92E-10;4,41E-12;5,63E-13;3,96E-10;1,94E-09;2,20E-11;2,73E-12;1,96E-09
6,32;8,21E-12;4,63E-14;2,53E-14;8,28E-12;4,12E-11;3,13E-13;5,87E-14;4,16E-11;3,72E-10;2,98E-12;3,93E-13;3,75E-10;1,84E-09;1,48E-11;1,88E-12;1,86E-09
6,33;8,05E-12;3,70E-14;2,44E-14;8,12E-12;3,99E-11;2,31E-13;4,83E-14;4,02E-11;3,58E-10;2,17E-12;2,88E-13;3,61E-10;1,77E-09;1,08E-11;1,35E-12;1,79E-09
6,34;7,93E-12;3,12E-14;2,35E-14;7,99E-12;3,87E-11;1,68E-13;4,14E-14;3,89E-11;3,46E-10;1,54E-12;2,21E-13;3,48E-10;1,71E-09;7,64E-12;1,02E-12;1,72E-09
6,35;7,81E-12;2,80E-14;2,36E-14;7,86E-12;3,78E-11;1,38E-13;3,84E-14;3,79E-11;3,37E-10;1,24E-12;1,86E-13;3,39E-10;1,67E-09;6,11E-12;8,45E-13;1,68E-09
6,36;7,72E-12;2,62E-14;2,24E-14;7,77E-12;3,70E-11;1,18E-13;3,41E-14;3,71E-11;3,29E-10;1,04E-12;1,51E-13;3,31E-10;1,63E-09;5,13E-12;6,72E-13;1,63E-09
6,37;7,63E-12;2,62E-14;2,23E-14;7,68E-12;3,59E-11;1,13E-13;3,26E-14;3,61E-11;3,19E-10;9,78E-13;1,35E-13;3,20E-10;1,58E-09;4,82E-12;5,89E-13;1,58E-09
6,38;7,56E-12;2,75E-14;2,36E-14;7,61E-12;3,56E-11;1,21E-13;3,41E-14;3,57E-11;3,16E-10;1,06E-12;1,38E-13;3,17E-10;1,56E-09;5,23E-12;6,01E-13;1,57E-09
6,39;7,59E-12;2,84E-14;2,33E-14;7,64E-12;3,57E-11;1,29E-13;3,49E-14;3,58E-11;3,17E-10;1,13E-12;1,51E-13;3,18E-10;1,56E-09;5,60E-12;6,69E-13;1,57E-09
6,40;7,57E-12;2,90E-14;2,35E-14;7,63E-12;3,57E-11;1,40E-13;3,80E-14;3,59E-11;3,17E-10;1,25E-12;1,83E-13;3,18E-10;1,57E-09;6,18E-12;8,27E-13;1,57E-09
6,41;7,56E-12;3,48E-14;2,39E-14;7,62E-12;3,58E-11;1,92E-13;4,16E-14;3,60E-11;3,18E-10;1,77E-12;2,19E-13;3,20E-10;1,57E-09;8,76E-12;1,01E-12;1,58E-09
6,42;7,63E-12;4,21E-14;2,44E-14;7,70E-12;3,66E-11;2,61E-13;4,97E-14;3,69E-11;3,26E-10;2,45E-12;3,02E-13;3,29E-10;1,61E-09;1,22E-11;1,42E-12;1,63E-09
6,43;7,70E-12;5,29E-14;2,60E-14;7,78E-12;3,72E-11;3,67E-13;6,12E-14;3,77E-11;3,33E-10;3,50E-12;4,12E-13;3,36E-10;1,64E-09;1,74E-11;1,97E-12;1,66E-09
6,44;7,77E-12;6,61E-14;2,72E-14;7,86E-12;3,77E-11;4,98E-13;7,73E-14;3,83E-11;3,37E-10;4,82E-12;5,78E-13;3,43E-10;1,67E-09;2,40E-11;2,80E-12;1,70E-09
6,45;7,92E-12;8,82E-14;2,91E-14;8,03E-12;3,89E-11;7,21E-13;1,05E-13;3,97E-11;3,48E-10;7,05E-12;8,67E-13;3,56E-10;1,72E-09;3,52E-11;4,25E-12;1,76E-09
6,46;8,10E-12;1,25E-13;3,43E-14;8,26E-12;4,06E-11;1,09E-12;1,52E-13;4,18E-11;3,65E-10;1,07E-11;1,33E-12;3,77E-10;1,81E-09;5,35E-11;6,54E-12;1,87E-09
6,47;8,29E-12;1,64E-13;3,91E-14;8,49E-12;4,23E-11;1,48E-12;1,95E-13;4,39E-11;3,82E-10;1,46E-11;1,76E-12;3,98E-10;1,89E-09;7,31E-11;8,71E-12;1,97E-09
6,48;8,30E-12;1,62E-13;3,93E-14;8,50E-12;4,22E-11;1,45E-12;1,93E-13;4,38E-11;3,81E-10;1,43E-11;1,73E-12;3,97E-10;1,89E-09;7,15E-11;8,58E-12;1,97E-09
6,49;8,01E-12;1,18E-13;3,45E-14;8,16E-12;3,94E-11;1,03E-12;1,44E-13;4,06E-11;3,53E-10;1,02E-11;1,24E-12;3,65E-10;1,75E-09;5,08E-11;6,10E-12;1,81E-09
6,50;7,74E-12;8,34E-14;3,11E-14;7,85E-12;3,66E-11;6,79E-13;1,06E-13;3,74E-11;3,26E-10;6,63E-12;8,50E-13;3,33E-10;1,61E-09;3,31E-11;4,16E-12;1,65E-09
6,51;7,48E-12;6,49E-14;2,96E-14;7,57E-12;3,47E-11;4,94E-13;8,25E-14;3,53E-11;3,07E-10;4,78E-12;6,12E-13;3,12E-10;1,52E-09;2,38E-11;2,97E-12;1,54E-09
6,52;7,35E-12;5,28E-14;2,63E-14;7,43E-12;3,30E-11;3,78E-13;6,35E-14;3,34E-11;2,89E-10;3,63E-12;4,35E-13;2,93E-10;1,43E-09;1,81E-11;2,09E-12;1,45E-09
6,53;7,26E-12;4,40E-14;2,34E-14;7,33E-12;3,14E-11;2,89E-13;4,92E-14;3,18E-11;2,73E-10;2,74E-12;3,06E-13;2,76E-10;1,35E-09;1,36E-11;1,45E-12;1,36E-09
