zero of S position (m) defined 1334,4m before the entrance of the first dipole;Stabilised Pressure profils Dose = 100A*h (7BA section);;;;;;;;;;;;;;;
Current ?;1mA;;;;10mA;;;;100mA;;;;500mA;;;
Average (mbar)?;6,58E-12;4,60E-14;5,60E-14;6,68E-12;1,03E-11;5,76E-14;5,65E-14;1,04E-11;4,72E-11;1,74E-13;6,16E-14;4,74E-11;2,11E-10;6,91E-13;8,44E-14;2,12E-10
S position (m);H2;CO;CO2;Total;H2;CO;CO2;Total;H2;CO;CO2;Total;H2;CO;CO2;Total
4,68;4,29E-12;1,66E-14;2,20E-14;4,33E-12;5,15E-12;1,78E-14;2,20E-14;5,19E-12;1,38E-11;3,01E-14;2,25E-14;1,38E-11;5,21E-11;8,47E-14;2,49E-14;5,22E-11
4,69;4,11E-12;1,51E-14;2,52E-14;4,15E-12;4,93E-12;1,63E-14;2,53E-14;4,97E-12;1,31E-11;2,79E-14;2,58E-14;1,31E-11;4,94E-11;7,94E-14;2,81E-14;4,95E-11
4,70;4,27E-12;1,52E-14;2,41E-14;4,31E-12;5,07E-12;1,64E-14;2,41E-14;5,11E-12;1,31E-11;2,86E-14;2,46E-14;1,32E-11;4,88E-11;8,27E-14;2,69E-14;4,89E-11
4,71;4,21E-12;1,76E-14;2,50E-14;4,26E-12;5,00E-12;1,87E-14;2,51E-14;5,04E-12;1,28E-11;3,00E-14;2,56E-14;1,29E-11;4,77E-11;8,03E-14;2,77E-14;4,78E-11
4,72;4,24E-12;1,87E-14;2,84E-14;4,29E-12;4,97E-12;1,98E-14;2,84E-14;5,02E-12;1,23E-11;3,11E-14;2,89E-14;1,24E-11;4,50E-11;8,13E-14;3,10E-14;4,51E-11
4,73;4,07E-12;1,86E-14;2,59E-14;4,12E-12;4,82E-12;1,97E-14;2,59E-14;4,87E-12;1,23E-11;3,04E-14;2,64E-14;1,24E-11;4,56E-11;7,83E-14;2,86E-14;4,57E-11
4,74;4,24E-12;2,67E-14;3,06E-14;4,30E-12;4,98E-12;2,78E-14;3,06E-14;5,04E-12;1,23E-11;3,85E-14;3,11E-14;1,24E-11;4,50E-11;8,64E-14;3,31E-14;4,51E-11
4,75;4,54E-12;2,57E-14;2,04E-14;4,58E-12;5,24E-12;2,67E-14;2,04E-14;5,28E-12;1,22E-11;3,72E-14;2,09E-14;1,23E-11;4,34E-11;8,37E-14;2,29E-14;4,35E-11
4,76;4,33E-12;2,12E-14;2,25E-14;4,37E-12;5,01E-12;2,22E-14;2,26E-14;5,06E-12;1,19E-11;3,21E-14;2,30E-14;1,19E-11;4,24E-11;7,59E-14;2,49E-14;4,25E-11
4,77;4,59E-12;1,78E-14;2,56E-14;4,64E-12;5,26E-12;1,87E-14;2,57E-14;5,30E-12;1,19E-11;2,79E-14;2,61E-14;1,19E-11;4,13E-11;6,87E-14;2,80E-14;4,14E-11
4,78;4,31E-12;2,31E-14;3,19E-14;4,37E-12;4,98E-12;2,41E-14;3,19E-14;5,03E-12;1,16E-11;3,39E-14;3,24E-14;1,17E-11;4,10E-11;7,76E-14;3,43E-14;4,11E-11
4,79;4,63E-12;2,24E-14;2,96E-14;4,68E-12;5,28E-12;2,33E-14;2,97E-14;5,33E-12;1,18E-11;3,23E-14;3,01E-14;1,19E-11;4,08E-11;7,26E-14;3,21E-14;4,09E-11
4,80;4,51E-12;2,40E-14;2,70E-14;4,56E-12;5,12E-12;2,49E-14;2,70E-14;5,17E-12;1,13E-11;3,37E-14;2,74E-14;1,13E-11;3,85E-11;7,26E-14;2,93E-14;3,86E-11
4,81;4,53E-12;2,01E-14;2,69E-14;4,57E-12;5,11E-12;2,10E-14;2,70E-14;5,16E-12;1,10E-11;3,00E-14;2,74E-14;1,10E-11;3,70E-11;7,02E-14;2,92E-14;3,71E-11
4,82;4,69E-12;1,51E-14;2,60E-14;4,73E-12;5,26E-12;1,60E-14;2,60E-14;5,30E-12;1,10E-11;2,48E-14;2,64E-14;1,10E-11;3,63E-11;6,40E-14;2,81E-14;3,64E-11
4,83;4,77E-12;1,77E-14;2,43E-14;4,82E-12;5,31E-12;1,86E-14;2,44E-14;5,35E-12;1,06E-11;2,73E-14;2,47E-14;1,07E-11;3,42E-11;6,58E-14;2,64E-14;3,43E-11
4,84;4,65E-12;1,85E-14;2,47E-14;4,69E-12;5,15E-12;1,93E-14;2,47E-14;5,19E-12;1,02E-11;2,71E-14;2,51E-14;1,02E-11;3,24E-11;6,20E-14;2,68E-14;3,25E-11
4,85;4,84E-12;2,23E-14;2,18E-14;4,88E-12;5,33E-12;2,30E-14;2,19E-14;5,37E-12;1,02E-11;3,07E-14;2,22E-14;1,03E-11;3,20E-11;6,49E-14;2,39E-14;3,21E-11
4,86;4,84E-12;2,31E-14;2,32E-14;4,88E-12;5,30E-12;2,38E-14;2,32E-14;5,35E-12;9,93E-12;3,12E-14;2,35E-14;9,99E-12;3,05E-11;6,43E-14;2,51E-14;3,06E-11
4,87;4,69E-12;2,40E-14;3,19E-14;4,74E-12;5,13E-12;2,47E-14;3,19E-14;5,18E-12;9,52E-12;3,15E-14;3,23E-14;9,59E-12;2,91E-11;6,19E-14;3,37E-14;2,92E-11
4,88;4,73E-12;2,35E-14;3,02E-14;4,78E-12;5,14E-12;2,41E-14;3,02E-14;5,19E-12;9,25E-12;3,05E-14;3,05E-14;9,31E-12;2,75E-11;5,88E-14;3,18E-14;2,76E-11
4,89;4,54E-12;2,21E-14;2,64E-14;4,59E-12;4,93E-12;2,25E-14;2,64E-14;4,98E-12;8,79E-12;2,74E-14;2,67E-14;8,84E-12;2,60E-11;4,90E-14;2,78E-14;2,60E-11
4,90;4,73E-12;2,08E-14;2,19E-14;4,77E-12;5,07E-12;2,12E-14;2,19E-14;5,11E-12;8,49E-12;2,48E-14;2,21E-14;8,53E-12;2,37E-11;4,07E-14;2,29E-14;2,38E-11
4,91;4,59E-12;2,15E-14;2,62E-14;4,64E-12;4,93E-12;2,17E-14;2,62E-14;4,98E-12;8,28E-12;2,39E-14;2,63E-14;8,33E-12;2,32E-11;3,35E-14;2,67E-14;2,32E-11
4,92;4,51E-12;1,90E-14;2,23E-14;4,55E-12;4,81E-12;1,91E-14;2,23E-14;4,85E-12;7,79E-12;2,04E-14;2,24E-14;7,84E-12;2,11E-11;2,63E-14;2,27E-14;2,11E-11
4,93;4,59E-12;1,66E-14;2,18E-14;4,63E-12;4,90E-12;1,67E-14;2,18E-14;4,93E-12;7,94E-12;1,78E-14;2,19E-14;7,98E-12;2,15E-11;2,26E-14;2,21E-14;2,15E-11
4,94;4,65E-12;2,34E-14;2,64E-14;4,70E-12;4,93E-12;2,35E-14;2,64E-14;4,98E-12;7,69E-12;2,45E-14;2,64E-14;7,74E-12;2,00E-11;2,88E-14;2,67E-14;2,00E-11
4,95;4,68E-12;2,08E-14;2,61E-14;4,73E-12;4,97E-12;2,09E-14;2,61E-14;5,02E-12;7,84E-12;2,18E-14;2,62E-14;7,89E-12;2,06E-11;2,58E-14;2,64E-14;2,06E-11
4,96;4,56E-12;2,18E-14;2,28E-14;4,61E-12;4,85E-12;2,19E-14;2,28E-14;4,90E-12;7,71E-12;2,29E-14;2,28E-14;7,76E-12;2,04E-11;2,76E-14;2,31E-14;2,05E-11
4,97;4,75E-12;2,31E-14;2,01E-14;4,79E-12;5,02E-12;2,32E-14;2,01E-14;5,07E-12;7,76E-12;2,44E-14;2,02E-14;7,81E-12;1,99E-11;2,94E-14;2,05E-14;2,00E-11
4,98;4,90E-12;2,11E-14;2,67E-14;4,95E-12;5,18E-12;2,13E-14;2,67E-14;5,23E-12;7,96E-12;2,30E-14;2,68E-14;8,01E-12;2,03E-11;3,07E-14;2,71E-14;2,04E-11
4,99;4,80E-12;1,87E-14;2,24E-14;4,85E-12;5,08E-12;1,89E-14;2,24E-14;5,12E-12;7,81E-12;2,13E-14;2,25E-14;7,86E-12;2,00E-11;3,19E-14;2,29E-14;2,00E-11
5,00;4,71E-12;1,69E-14;2,35E-14;4,76E-12;5,00E-12;1,72E-14;2,35E-14;5,05E-12;7,90E-12;2,04E-14;2,36E-14;7,94E-12;2,08E-11;3,48E-14;2,42E-14;2,08E-11
5,01;4,63E-12;1,78E-14;2,52E-14;4,67E-12;4,93E-12;1,84E-14;2,52E-14;4,97E-12;7,93E-12;2,36E-14;2,54E-14;7,98E-12;2,13E-11;4,67E-14;2,65E-14;2,14E-11
5,02;4,56E-12;1,96E-14;2,93E-14;4,61E-12;4,87E-12;2,03E-14;2,93E-14;4,92E-12;7,96E-12;2,76E-14;2,96E-14;8,02E-12;2,17E-11;5,99E-14;3,12E-14;2,18E-11
5,03;4,41E-12;1,74E-14;2,58E-14;4,46E-12;4,71E-12;1,80E-14;2,58E-14;4,75E-12;7,68E-12;2,39E-14;2,60E-14;7,73E-12;2,09E-11;4,99E-14;2,72E-14;2,10E-11
5,04;4,41E-12;1,68E-14;2,98E-14;4,46E-12;4,72E-12;1,72E-14;2,98E-14;4,76E-12;7,76E-12;2,13E-14;3,00E-14;7,82E-12;2,13E-11;3,93E-14;3,09E-14;2,14E-11
5,05;4,58E-12;1,56E-14;2,25E-14;4,62E-12;4,87E-12;1,59E-14;2,25E-14;4,90E-12;7,70E-12;1,93E-14;2,26E-14;7,74E-12;2,03E-11;3,43E-14;2,32E-14;2,04E-11
5,06;4,26E-12;1,78E-14;2,17E-14;4,30E-12;4,58E-12;1,81E-14;2,18E-14;4,62E-12;7,77E-12;2,07E-14;2,19E-14;7,81E-12;2,19E-11;3,25E-14;2,24E-14;2,20E-11
5,07;4,35E-12;2,29E-14;2,21E-14;4,40E-12;4,63E-12;2,31E-14;2,21E-14;4,68E-12;7,46E-12;2,56E-14;2,23E-14;7,51E-12;2,00E-11;3,64E-14;2,27E-14;2,01E-11
5,08;4,46E-12;1,98E-14;2,19E-14;4,51E-12;4,74E-12;2,00E-14;2,19E-14;4,78E-12;7,51E-12;2,22E-14;2,21E-14;7,55E-12;1,98E-11;3,17E-14;2,26E-14;1,99E-11
5,09;4,36E-12;2,19E-14;2,40E-14;4,41E-12;4,66E-12;2,21E-14;2,40E-14;4,71E-12;7,64E-12;2,40E-14;2,41E-14;7,69E-12;2,09E-11;3,26E-14;2,44E-14;2,09E-11
5,10;4,58E-12;1,62E-14;2,69E-14;4,62E-12;4,88E-12;1,64E-14;2,69E-14;4,92E-12;7,88E-12;1,83E-14;2,70E-14;7,92E-12;2,12E-11;2,67E-14;2,74E-14;2,12E-11
5,11;4,50E-12;2,00E-14;2,37E-14;4,54E-12;4,79E-12;2,01E-14;2,37E-14;4,84E-12;7,77E-12;2,17E-14;2,38E-14;7,82E-12;2,10E-11;2,85E-14;2,41E-14;2,11E-11
5,12;4,66E-12;1,73E-14;2,89E-14;4,71E-12;4,98E-12;1,75E-14;2,90E-14;5,03E-12;8,15E-12;1,92E-14;2,90E-14;8,20E-12;2,23E-11;2,66E-14;2,93E-14;2,23E-11
5,13;4,52E-12;2,07E-14;2,40E-14;4,57E-12;4,86E-12;2,09E-14;2,40E-14;4,91E-12;8,26E-12;2,27E-14;2,41E-14;8,31E-12;2,34E-11;3,10E-14;2,44E-14;2,34E-11
5,14;4,63E-12;1,99E-14;2,37E-14;4,68E-12;4,98E-12;2,01E-14;2,37E-14;5,02E-12;8,47E-12;2,19E-14;2,37E-14;8,52E-12;2,40E-11;2,97E-14;2,40E-14;2,40E-11
5,15;4,60E-12;1,95E-14;2,37E-14;4,64E-12;4,96E-12;1,97E-14;2,37E-14;5,01E-12;8,61E-12;2,15E-14;2,37E-14;8,66E-12;2,48E-11;2,96E-14;2,40E-14;2,49E-11
5,16;4,38E-12;2,17E-14;2,47E-14;4,43E-12;4,76E-12;2,18E-14;2,47E-14;4,81E-12;8,57E-12;2,34E-14;2,48E-14;8,62E-12;2,55E-11;3,05E-14;2,52E-14;2,56E-11
5,17;4,18E-12;2,26E-14;2,61E-14;4,23E-12;4,60E-12;2,27E-14;2,62E-14;4,65E-12;8,77E-12;2,39E-14;2,62E-14;8,82E-12;2,73E-11;2,91E-14;2,65E-14;2,74E-11
5,18;4,30E-12;2,42E-14;2,28E-14;4,34E-12;4,73E-12;2,44E-14;2,28E-14;4,78E-12;9,08E-12;2,58E-14;2,29E-14;9,13E-12;2,84E-11;3,21E-14;2,32E-14;2,85E-11
5,19;4,49E-12;2,34E-14;2,37E-14;4,54E-12;4,94E-12;2,35E-14;2,37E-14;4,99E-12;9,46E-12;2,46E-14;2,38E-14;9,51E-12;2,96E-11;2,91E-14;2,40E-14;2,96E-11
5,20;4,55E-12;2,28E-14;2,44E-14;4,60E-12;5,06E-12;2,29E-14;2,44E-14;5,11E-12;1,02E-11;2,38E-14;2,44E-14;1,02E-11;3,29E-11;2,76E-14;2,46E-14;3,29E-11
5,21;4,52E-12;1,86E-14;2,20E-14;4,56E-12;5,03E-12;1,86E-14;2,20E-14;5,07E-12;1,01E-11;1,92E-14;2,21E-14;1,01E-11;3,26E-11;2,19E-14;2,22E-14;3,26E-11
5,22;4,45E-12;2,04E-14;2,84E-14;4,49E-12;4,98E-12;2,04E-14;2,84E-14;5,03E-12;1,04E-11;2,08E-14;2,84E-14;1,04E-11;3,44E-11;2,27E-14;2,85E-14;3,44E-11
5,23;4,44E-12;1,76E-14;2,38E-14;4,48E-12;4,98E-12;1,76E-14;2,38E-14;5,02E-12;1,04E-11;1,78E-14;2,38E-14;1,05E-11;3,46E-11;1,87E-14;2,39E-14;3,46E-11
5,24;4,59E-12;1,60E-14;2,22E-14;4,63E-12;5,15E-12;1,61E-14;2,22E-14;5,19E-12;1,08E-11;1,64E-14;2,23E-14;1,08E-11;3,57E-11;1,77E-14;2,23E-14;3,57E-11
5,25;4,43E-12;1,91E-14;2,69E-14;4,48E-12;5,02E-12;1,91E-14;2,69E-14;5,06E-12;1,09E-11;1,93E-14;2,69E-14;1,09E-11;3,70E-11;2,00E-14;2,69E-14;3,70E-11
5,26;4,64E-12;2,22E-14;2,38E-14;4,69E-12;5,24E-12;2,22E-14;2,38E-14;5,29E-12;1,13E-11;2,23E-14;2,39E-14;1,13E-11;3,80E-11;2,28E-14;2,39E-14;3,80E-11
5,27;4,73E-12;1,95E-14;2,83E-14;4,78E-12;5,37E-12;1,95E-14;2,83E-14;5,42E-12;1,17E-11;1,97E-14;2,84E-14;1,18E-11;3,99E-11;2,03E-14;2,84E-14;4,00E-11
5,28;4,71E-12;2,00E-14;2,32E-14;4,76E-12;5,41E-12;2,00E-14;2,32E-14;5,45E-12;1,23E-11;2,01E-14;2,32E-14;1,24E-11;4,32E-11;2,05E-14;2,32E-14;4,32E-11
5,29;4,61E-12;2,00E-14;2,43E-14;4,66E-12;5,33E-12;2,00E-14;2,43E-14;5,38E-12;1,25E-11;2,01E-14;2,43E-14;1,26E-11;4,45E-11;2,07E-14;2,44E-14;4,45E-11
5,30;4,68E-12;1,59E-14;2,17E-14;4,72E-12;5,42E-12;1,59E-14;2,17E-14;5,46E-12;1,28E-11;1,61E-14;2,17E-14;1,28E-11;4,55E-11;1,71E-14;2,17E-14;4,55E-11
5,31;4,65E-12;1,79E-14;2,36E-14;4,69E-12;5,44E-12;1,79E-14;2,36E-14;5,48E-12;1,34E-11;1,81E-14;2,36E-14;1,34E-11;4,86E-11;1,90E-14;2,36E-14;4,86E-11
5,32;4,81E-12;1,86E-14;2,40E-14;4,85E-12;5,66E-12;1,86E-14;2,40E-14;5,70E-12;1,42E-11;1,89E-14;2,40E-14;1,42E-11;5,20E-11;2,01E-14;2,41E-14;5,21E-11
5,33;4,78E-12;2,05E-14;2,13E-14;4,83E-12;5,69E-12;2,05E-14;2,13E-14;5,73E-12;1,47E-11;2,08E-14;2,13E-14;1,48E-11;5,50E-11;2,21E-14;2,13E-14;5,50E-11
5,34;4,64E-12;1,78E-14;2,55E-14;4,68E-12;5,59E-12;1,79E-14;2,55E-14;5,64E-12;1,51E-11;1,83E-14;2,55E-14;1,52E-11;5,75E-11;2,01E-14;2,56E-14;5,75E-11
5,35;4,65E-12;1,91E-14;2,08E-14;4,69E-12;5,70E-12;1,91E-14;2,08E-14;5,74E-12;1,63E-11;1,96E-14;2,09E-14;1,63E-11;6,32E-11;2,18E-14;2,09E-14;6,32E-11
5,36;4,69E-12;1,88E-14;2,85E-14;4,74E-12;5,81E-12;1,89E-14;2,86E-14;5,86E-12;1,70E-11;1,94E-14;2,86E-14;1,71E-11;6,68E-11;2,16E-14;2,87E-14;6,69E-11
5,37;4,66E-12;1,97E-14;2,32E-14;4,71E-12;5,85E-12;1,98E-14;2,32E-14;5,89E-12;1,77E-11;2,07E-14;2,32E-14;1,77E-11;7,04E-11;2,46E-14;2,33E-14;7,04E-11
5,38;4,74E-12;1,87E-14;2,55E-14;4,78E-12;6,01E-12;1,88E-14;2,55E-14;6,05E-12;1,87E-11;1,98E-14;2,55E-14;1,88E-11;7,53E-11;2,44E-14;2,57E-14;7,54E-11
5,39;4,98E-12;1,97E-14;2,85E-14;5,02E-12;6,35E-12;1,99E-14;2,85E-14;6,40E-12;2,01E-11;2,12E-14;2,86E-14;2,01E-11;8,10E-11;2,74E-14;2,88E-14;8,11E-11
5,40;4,76E-12;2,53E-14;2,51E-14;4,81E-12;6,25E-12;2,55E-14;2,51E-14;6,30E-12;2,11E-11;2,73E-14;2,52E-14;2,11E-11;8,70E-11;3,51E-14;2,56E-14;8,71E-11
5,41;4,38E-12;2,22E-14;2,66E-14;4,43E-12;5,98E-12;2,25E-14;2,66E-14;6,03E-12;2,19E-11;2,50E-14;2,67E-14;2,20E-11;9,28E-11;3,62E-14;2,72E-14;9,28E-11
5,42;4,72E-12;2,10E-14;2,51E-14;4,76E-12;6,39E-12;2,14E-14;2,51E-14;6,43E-12;2,31E-11;2,51E-14;2,52E-14;2,31E-11;9,73E-11;4,14E-14;2,59E-14;9,74E-11
5,43;4,71E-12;1,86E-14;2,44E-14;4,76E-12;6,53E-12;1,91E-14;2,44E-14;6,57E-12;2,47E-11;2,43E-14;2,47E-14;2,47E-11;1,05E-10;4,75E-14;2,57E-14;1,05E-10
5,44;4,66E-12;1,93E-14;2,41E-14;4,70E-12;6,65E-12;2,01E-14;2,41E-14;6,70E-12;2,66E-11;2,78E-14;2,44E-14;2,66E-11;1,15E-10;6,22E-14;2,58E-14;1,15E-10
5,45;4,72E-12;2,10E-14;2,31E-14;4,76E-12;6,88E-12;2,20E-14;2,31E-14;6,92E-12;2,85E-11;3,21E-14;2,36E-14;2,85E-11;1,24E-10;7,71E-14;2,55E-14;1,24E-10
5,46;4,88E-12;1,99E-14;2,48E-14;4,93E-12;7,15E-12;2,11E-14;2,48E-14;7,19E-12;2,98E-11;3,27E-14;2,53E-14;2,99E-11;1,31E-10;8,42E-14;2,73E-14;1,31E-10
5,47;4,96E-12;1,63E-14;2,26E-14;5,00E-12;7,47E-12;1,76E-14;2,27E-14;7,51E-12;3,26E-11;3,07E-14;2,32E-14;3,26E-11;1,44E-10;8,89E-14;2,57E-14;1,44E-10
5,48;5,08E-12;1,35E-14;2,59E-14;5,12E-12;7,75E-12;1,50E-14;2,59E-14;7,80E-12;3,45E-11;2,95E-14;2,66E-14;3,45E-11;1,53E-10;9,38E-14;2,93E-14;1,53E-10
5,49;4,90E-12;1,63E-14;3,04E-14;4,94E-12;7,73E-12;1,79E-14;3,05E-14;7,78E-12;3,61E-11;3,34E-14;3,12E-14;3,62E-11;1,62E-10;1,02E-13;3,42E-14;1,62E-10
5,50;5,05E-12;1,79E-14;2,55E-14;5,09E-12;8,09E-12;1,95E-14;2,56E-14;8,14E-12;3,86E-11;3,64E-14;2,63E-14;3,86E-11;1,74E-10;1,11E-13;2,96E-14;1,74E-10
5,51;5,08E-12;1,94E-14;2,79E-14;5,13E-12;8,35E-12;2,12E-14;2,80E-14;8,40E-12;4,10E-11;3,95E-14;2,88E-14;4,11E-11;1,86E-10;1,21E-13;3,25E-14;1,86E-10
5,52;5,29E-12;2,29E-14;2,45E-14;5,33E-12;8,76E-12;2,48E-14;2,46E-14;8,81E-12;4,35E-11;4,46E-14;2,55E-14;4,35E-11;1,98E-10;1,32E-13;2,94E-14;1,98E-10
5,53;5,34E-12;2,11E-14;2,70E-14;5,39E-12;9,02E-12;2,32E-14;2,71E-14;9,07E-12;4,58E-11;4,46E-14;2,80E-14;4,59E-11;2,09E-10;1,40E-13;3,22E-14;2,10E-10
5,54;5,31E-12;2,08E-14;2,83E-14;5,36E-12;9,22E-12;2,31E-14;2,84E-14;9,27E-12;4,83E-11;4,64E-14;2,94E-14;4,84E-11;2,22E-10;1,50E-13;3,38E-14;2,22E-10
5,55;5,36E-12;2,15E-14;2,75E-14;5,40E-12;9,52E-12;2,39E-14;2,76E-14;9,57E-12;5,12E-11;4,84E-14;2,87E-14;5,12E-11;2,36E-10;1,57E-13;3,36E-14;2,36E-10
5,56;5,33E-12;2,10E-14;3,22E-14;5,38E-12;9,82E-12;2,37E-14;3,23E-14;9,88E-12;5,48E-11;5,14E-14;3,35E-14;5,49E-11;2,55E-10;1,74E-13;3,88E-14;2,55E-10
5,57;5,34E-12;2,34E-14;2,55E-14;5,39E-12;1,01E-11;2,66E-14;2,56E-14;1,02E-11;5,82E-11;5,78E-14;2,70E-14;5,83E-11;2,72E-10;1,97E-13;3,29E-14;2,72E-10
5,58;5,33E-12;2,85E-14;3,37E-14;5,39E-12;1,05E-11;3,20E-14;3,39E-14;1,05E-11;6,20E-11;6,78E-14;3,54E-14;6,21E-11;2,91E-10;2,27E-13;4,23E-14;2,91E-10
5,59;5,39E-12;2,87E-14;3,09E-14;5,45E-12;1,09E-11;3,28E-14;3,11E-14;1,10E-11;6,59E-11;7,43E-14;3,30E-14;6,60E-11;3,11E-10;2,58E-13;4,13E-14;3,11E-10
5,60;5,41E-12;2,57E-14;3,35E-14;5,47E-12;1,13E-11;3,07E-14;3,37E-14;1,13E-11;6,96E-11;8,08E-14;3,60E-14;6,98E-11;3,29E-10;3,04E-13;4,59E-14;3,29E-10
5,61;5,66E-12;2,79E-14;3,67E-14;5,73E-12;1,19E-11;3,38E-14;3,70E-14;1,19E-11;7,38E-11;9,23E-14;3,96E-14;7,39E-11;3,49E-10;3,52E-13;5,12E-14;3,49E-10
5,62;5,74E-12;2,97E-14;3,39E-14;5,80E-12;1,24E-11;3,67E-14;3,42E-14;1,25E-11;7,94E-11;1,07E-13;3,74E-14;7,95E-11;3,77E-10;4,17E-13;5,14E-14;3,77E-10
5,63;5,98E-12;3,35E-14;4,19E-14;6,06E-12;1,31E-11;4,20E-14;4,23E-14;1,32E-11;8,48E-11;1,27E-13;4,62E-14;8,50E-11;4,03E-10;5,04E-13;6,35E-14;4,04E-10
5,64;5,81E-12;3,29E-14;3,61E-14;5,87E-12;1,35E-11;4,36E-14;3,66E-14;1,36E-11;9,05E-11;1,50E-13;4,14E-14;9,07E-11;4,33E-10;6,23E-13;6,26E-14;4,34E-10
5,65;5,91E-12;3,89E-14;4,59E-14;5,99E-12;1,42E-11;5,26E-14;4,65E-14;1,42E-11;9,66E-11;1,89E-13;5,25E-14;9,68E-11;4,63E-10;7,94E-13;7,89E-14;4,64E-10
5,66;5,97E-12;4,53E-14;5,79E-14;6,07E-12;1,47E-11;6,26E-14;5,87E-14;1,48E-11;1,02E-10;2,36E-13;6,64E-14;1,02E-10;4,88E-10;1,01E-12;1,01E-13;4,89E-10
5,67;6,08E-12;5,14E-14;7,06E-14;6,20E-12;1,54E-11;7,42E-14;7,16E-14;1,56E-11;1,09E-10;3,03E-13;8,18E-14;1,09E-10;5,25E-10;1,32E-12;1,27E-13;5,27E-10
5,68;6,21E-12;5,32E-14;7,45E-14;6,34E-12;1,63E-11;8,24E-14;7,58E-14;1,65E-11;1,18E-10;3,74E-13;8,88E-14;1,18E-10;5,67E-10;1,67E-12;1,46E-13;5,69E-10
5,69;6,17E-12;7,71E-14;6,98E-14;6,32E-12;1,69E-11;1,13E-13;7,14E-14;1,71E-11;1,24E-10;4,67E-13;8,71E-14;1,25E-10;6,00E-10;2,04E-12;1,57E-13;6,03E-10
5,70;6,25E-12;7,08E-14;7,10E-14;6,39E-12;1,76E-11;1,12E-13;7,28E-14;1,78E-11;1,31E-10;5,25E-13;9,12E-14;1,32E-10;6,35E-10;2,36E-12;1,73E-13;6,38E-10
5,71;6,19E-12;7,43E-14;9,17E-14;6,35E-12;1,81E-11;1,20E-13;9,37E-14;1,83E-11;1,37E-10;5,82E-13;1,14E-13;1,38E-10;6,67E-10;2,63E-12;2,06E-13;6,70E-10
5,72;6,20E-12;8,82E-14;9,35E-14;6,39E-12;1,87E-11;1,39E-13;9,57E-14;1,89E-11;1,43E-10;6,44E-13;1,18E-13;1,44E-10;6,97E-10;2,89E-12;2,18E-13;7,00E-10
5,73;6,19E-12;7,53E-14;9,82E-14;6,37E-12;1,91E-11;1,30E-13;1,01E-13;1,93E-11;1,48E-10;6,78E-13;1,25E-13;1,48E-10;7,19E-10;3,11E-12;2,31E-13;7,23E-10
5,74;6,55E-12;8,14E-14;9,91E-14;6,73E-12;1,98E-11;1,40E-13;1,02E-13;2,01E-11;1,53E-10;7,22E-13;1,27E-13;1,54E-10;7,44E-10;3,31E-12;2,41E-13;7,47E-10
5,75;6,37E-12;8,68E-14;1,04E-13;6,56E-12;2,02E-11;1,49E-13;1,07E-13;2,04E-11;1,58E-10;7,69E-13;1,34E-13;1,59E-10;7,71E-10;3,52E-12;2,55E-13;7,75E-10
5,76;6,38E-12;9,37E-14;1,06E-13;6,58E-12;2,06E-11;1,58E-13;1,09E-13;2,08E-11;1,62E-10;8,01E-13;1,38E-13;1,63E-10;7,92E-10;3,66E-12;2,65E-13;7,96E-10
5,77;6,54E-12;1,06E-13;1,03E-13;6,75E-12;2,09E-11;1,72E-13;1,06E-13;2,12E-11;1,65E-10;8,35E-13;1,35E-13;1,66E-10;8,04E-10;3,78E-12;2,64E-13;8,08E-10
5,78;6,54E-12;1,04E-13;1,08E-13;6,75E-12;2,12E-11;1,71E-13;1,11E-13;2,15E-11;1,68E-10;8,43E-13;1,41E-13;1,69E-10;8,21E-10;3,83E-12;2,72E-13;8,25E-10
5,79;6,87E-12;9,52E-14;1,13E-13;7,08E-12;2,17E-11;1,63E-13;1,16E-13;2,19E-11;1,70E-10;8,41E-13;1,46E-13;1,71E-10;8,27E-10;3,85E-12;2,80E-13;8,31E-10
5,80;6,63E-12;1,08E-13;1,13E-13;6,86E-12;2,16E-11;1,76E-13;1,16E-13;2,19E-11;1,71E-10;8,53E-13;1,46E-13;1,72E-10;8,34E-10;3,86E-12;2,77E-13;8,39E-10
5,81;6,45E-12;1,04E-13;1,06E-13;6,66E-12;2,16E-11;1,70E-13;1,09E-13;2,19E-11;1,73E-10;8,27E-13;1,38E-13;1,74E-10;8,46E-10;3,75E-12;2,67E-13;8,50E-10
5,82;6,64E-12;1,07E-13;1,22E-13;6,87E-12;2,18E-11;1,73E-13;1,25E-13;2,21E-11;1,73E-10;8,27E-13;1,53E-13;1,74E-10;8,45E-10;3,74E-12;2,81E-13;8,49E-10
5,83;6,45E-12;1,09E-13;1,02E-13;6,66E-12;2,16E-11;1,72E-13;1,05E-13;2,19E-11;1,73E-10;8,03E-13;1,33E-13;1,74E-10;8,46E-10;3,61E-12;2,55E-13;8,50E-10
5,84;6,41E-12;9,20E-14;9,79E-14;6,60E-12;2,16E-11;1,53E-13;1,01E-13;2,18E-11;1,73E-10;7,59E-13;1,27E-13;1,74E-10;8,48E-10;3,45E-12;2,45E-13;8,52E-10
5,85;6,44E-12;9,09E-14;1,11E-13;6,64E-12;2,15E-11;1,49E-13;1,14E-13;2,18E-11;1,73E-10;7,27E-13;1,39E-13;1,73E-10;8,44E-10;3,30E-12;2,53E-13;8,48E-10
